cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,plan_year,invest
2020,HEALTH FACILITIES,79,HEALTH,Interior and Exterior Renovations,HLTH.33.2,,2021,2026,Replace and update equipment and perform renovations various sites.,Replace and update equipment and perform renovations various sites.,,2700.0,2024,400.0
2020,HEALTH FACILITIES,79,HEALTH,Interior and Exterior Renovations,HLTH.33.2,,2021,2026,Replace and update equipment and perform renovations various sites.,Replace and update equipment and perform renovations various sites.,,2700.0,2025,500.0
2020,HEALTH FACILITIES,79,HEALTH,Interior and Exterior Renovations,HLTH.33.2,,2021,2026,Replace and update equipment and perform renovations various sites.,Replace and update equipment and perform renovations various sites.,,2700.0,2026,500.0
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY20,HLTH.33A,,2021,2021,See description under line item 33.,See description under line item 33.,,900.0,2021,900.0
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY18,HLTH.33B,,2021,2021,See description under line item 33.,See description under line item 33.,,600.0,2021,600.0
2020,HEALTH FACILITIES,79,HEALTH,Health Facility Renovations-FY17,HLTH.33C,,2021,2021,See description under line item 33.,See description under line item 33.,,30.0,2021,30.0
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,2021,1000.0
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,2022,1000.0
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,2023,1000.0
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,2024,1000.0
2020,PHILADELPHIA NURSING HOME,80,HEALTH,Equipment and Renovations - Philadelphia Nursing,HLTH.34.1,,2021,2025,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,Perform ongoing repairs and procure equipment at the Philadelphia Nursing Home.,,5000.0,2025,1000.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2021,400.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2022,550.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2023,150.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2024,150.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2025,150.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bike Share Infrastructure,HLTH.35.1,,2021,2026,Improve Infrastructure for Bike Sharing Program.,Improve Infrastructure for Bike Sharing Program.,,1550.0,2026,150.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Rebuilding Community Infrastructure,HLTH.35.2,,2021,2022,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,,26800.0,2021,13400.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Rebuilding Community Infrastructure,HLTH.35.2,,2021,2022,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,Leverage existing resources as part of the Rebuilding Community Infrastructure Initiative.,,26800.0,2022,13400.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bethel Burial Ground,HLTH.35.3,,2021,2022,Design and construction of a memorial at 400 Catharine,Design and construction of a memorial at 400 Catharine,,1000.0,2021,500.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Bethel Burial Ground,HLTH.35.3,,2021,2022,Design and construction of a memorial at 400 Catharine,Design and construction of a memorial at 400 Catharine,,1000.0,2022,500.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,2022,100.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,2023,100.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,2024,100.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,2025,100.0
2020,CAPITAL PROJECTS - VARIOUS,83,HEALTH,Planning Study - Air Monitoring Network,HLTH.35.4,,2022,2026,Air monitoring network planning study,Air monitoring network planning study,,500.0,2026,100.0
2020,CAPITAL PROJECTS - VARIOUS,84,HEALTH,Citywide Facilities-FY19,HLTH.35B,,2021,2021,See description under line item 35.,See description under line item 35.,,13300.0,2021,13300.0
2020,CAPITAL PROJECTS - VARIOUS,84,HEALTH,Citywide Facilities-FY18,HLTH.35C,,2021,2021,See description under line item 35.,See description under line item 35.,,14129.0,2021,14129.0
2020,CAPITAL PROJECTS - VARIOUS,85,HEALTH,Citywide Facilities-FY15,HLTH.35E,,2021,2021,See description under line item 35.,See description under line item 35.,,7500.0,2021,7500.0
2020,CAPITAL PROJECTS - VARIOUS,85,HEALTH,Citywide Facilities-FY13,HLTH.35G,,2021,2021,See description under line item 35.,See description under line item 35.,,117.0,2021,117.0
2020,CAPITAL PROJECTS - VARIOUS,86,HEALTH,Office of Sustainability-FY16,HLTH.36A,,2021,2021,See description under line item 36.,See description under line item 36.,,99.0,2021,99.0
2020,CAPITAL PROJECTS - VARIOUS,86,HEALTH,Office of Sustainability-FY14,HLTH.36C,,2021,2021,See description under line item 36.,See description under line item 36.,,29.0,2021,29.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2021,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2022,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2023,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2024,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2025,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,Interior and Exterior Improvements,HS.37.1,,2021,2026,Perform various improvement projects associated with homeless shelters.,Perform various improvement projects associated with homeless shelters.,,6000.0,2026,1000.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY20,HS.37A,,2021,2021,See description under line item 37.,See description under line item 37.,,1406.0,2021,1406.0
2020,FAMILY CARE FACILITIES - CAPITAL,90,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY18,HS.37C,,2021,2021,See description under line item 37.,See description under line item 37.,,632.0,2021,632.0
2020,FAMILY CARE FACILITIES - CAPITAL,91,OFFICE OF HOMELESS SERVICES,OSH Facility Renovations-FY16,HS.37E,,2021,2021,See description under line item 37.,See description under line item 37.,,615.0,2021,615.0
2020,OFFICE OF SUSTAINABILITY,93,OFFICE OF HOMELESS SERVICES,Greenworks Sustainability Fund,HS.38.1,,2021,2026,"Improve energy efficiency, sustainability, and climate resiliency at various locations to help accelerate high performance projects that reduce the environmental impact of City government.","Improve energy efficiency, sustainability, and climate resiliency at various locations to help accelerate high performance projects that reduce the environmental impact of City government.",,1450.0,2021,200.0
