cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2026,year_2027,project_total,start_year,end_year
2025,176,Street And Transportation,Garland/Gaston/ East Grand Intersection Safety Improvements,Intergovernmen tal Partnership Projects,2017 Bonds,"2,9,14",Ongoing,1104597,788854,315743,0,0,1104597,,
2025,176,Street And Transportation,Garland/Gaston/East Grand Intersection Safety Improvements,Intergovernmen tal Partnership Projects,2017 Bonds,"2,9,14",Ongoing,4931,-87495,92426,0,0,4931,,
2025,"176, 177",Street And Transportation,Geraldine Dr From Kendale Dr To Lombardy Ln,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,6,Ongoing,1313638,0,1313638,0,0,1313638,,
2025,177,Street And Transportation,Gilbert Ave From Oak Lawn Ave To Reagan St,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,158284,-3612,161895,0,0,158284,,
2025,177,Street And Transportation,Ginger Ave. - Dacki Ave. To Goldie Ave. - Brandon St.,Street Petitions,2017 Bonds,3,Ongoing,248346,0,248346,0,0,248346,,
2025,177,Street And Transportation,Ginger Ave. - Dacki Ave. To Goldie Ave./ Brandon St. (Street),Street Petitions,Other GO CIP - Debt,3,Ongoing,2525742,2488965,36776,0,0,2525742,,
2025,177,Street And Transportation,Glenleigh Dr.- Manning Ln. Existing Pavement To Manchester,Alley Petitions,Other GO CIP - Debt / 2012 Bonds / 2017 Bonds,13,Ongoing,109194,0,109194,0,0,109194,,
2025,177,Street And Transportation,Great Trinity Forest- Longbranch,Traffic Signals,2024 Bonds,"5,8",Ongoing,0,0,0,75000,580000,655000,2026,2027
2025,177,Street And Transportation,Greenhollow Ln From Coit Rd To Sapling Way,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,11,Ongoing,671066,450359,220706,0,0,671066,,
2025,177,Street And Transportation,Greenspan- Wheatland,Traffic Signals,2024 Bonds,8,Ongoing,0,0,0,0,75000,75000,2027,2027
2025,177,Street And Transportation,Greenville- Henderson,Traffic Signals,2024 Bonds,214,Ongoing,0,0,0,0,75000,75000,2027,2027
2025,178,Street And Transportation,Grove Hill Road from Forney Road to Samuell Blvd,Street Petitions,2024 Bonds,7,Ongoing,0,0,0,693735,3931163,4624898,2026,2027
2025,178,Street And Transportation,Hartsdale Ave from Remond to existing pave north of Tangiers,Street Petitions,2024 Bonds,1,Ongoing,83116,83116,0,0,473238,556354,2027,2027
2025,178,Street And Transportation,Harwood - Woodall Rogers To Main (CD14 Funds),Complete Street,2024 Bonds,14,Ongoing,104475,104475,0,0,595000,699475,2027,2027
2025,178,Street And Transportation,Harwood - Woodall Rogers To Main (CW Funds),Complete Street,2024 Bonds,14,Ongoing,2223825,2223825,0,0,12665000,14888825,2027,2027
2025,178,Street And Transportation,Haskell-Private Driveway,Traffic Signals,2024 Bonds,214,Ongoing,75000,75000,0,0,0,75000,,
2025,178,Street And Transportation,Hatcher - Haskell To Indus,Intergovernmen tal Partnership Projects,1995 Bonds,"2, 7",Ongoing,145000,1000,144000,0,0,145000,,
2025,178,Street And Transportation,Haverwood-Pear Ridge,Traffic Signals,2024 Bonds,214,Ongoing,0,0,0,0,75000,75000,2027,2027
2025,178,Street And Transportation,Hay St From Ring St To End Of Pavement,Street Reconstruction,2017 Bonds,2,Ongoing,296543,0,296543,0,0,296543,,
2025,178,Street And Transportation,Holly Hill from Phoenix to Pineland,Target Neighborhood,2017 Bonds,13,Ongoing,1479734,0,1479734,0,0,1479734,,
2025,178,Street And Transportation,Hord Ave. - Moler St. To Brandon St.,Street Petitions,2017 Bonds,3,Ongoing,163559,0,163559,0,0,163559,,
2025,178,Street And Transportation,Hord Ave. - Moler St. To Brandon St. (Street),Street Petitions,Other GO CIP - Debt,3,Ongoing,1232779,1215716,17063,0,0,1232779,,
2025,178,Street And Transportation,Hughes Lane from Churchill Way to Lafayette Way,Target Neighborhood,2017 Bonds,11,Ongoing,1276822,0,1276822,0,0,1276822,,
2025,178,Street And Transportation,Hughes Ln from Wilderness Ct to Preston Rd,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,11,Ongoing,1143921,0,1143921,0,0,1143921,,
2025,178,Street And Transportation,Hutchins - Eads/ Colorado to Hutchins/8th,Streetscape- Urban Design,2017 Bonds,Citywide,Ongoing,1400000,927923,472077,0,0,1400000,,
2025,178,Street And Transportation,Hutchins - Eads/ Colorado to Hutchins/8th. St Reconstruction,Street Reconstruction,Other GO CIP - Debt,Citywide,Ongoing,61285,0,61285,0,0,61285,,
2025,179,Street And Transportation,I-30 East Deep Ellum/ Fair Park Street Grid Improvements,Intergovernmen tal Partnership Projects,2024 Bonds,"2,7",Ongoing,0,0,0,0,0,0,,
2025,179,Street And Transportation,Illinois/Mountain Creek-Spur408/ Walton Walker,Traffic Signals,2024 Bonds,12,Ongoing,0,0,0,75000,580000,655000,2026,2027
2025,179,Street And Transportation,Illinois-Pierce,Traffic Signals,2024 Bonds,"1,3",Ongoing,75000,75000,0,0,0,75000,,
2025,179,Street And Transportation,Illinois-Western Park,Traffic Signals,2024 Bonds,"1,3",Ongoing,75000,75000,0,0,0,75000,,
2025,179,Street And Transportation,Industrial Blvd - Cadiz St to Continental Ave,Street Resurfacing,2006 Bonds / 2017 Bonds,"2,6",Ongoing,2359816,0,2359816,0,0,2359816,,
2025,179,Street And Transportation,Irving Blvd (SH356) Over Elm Fork Trinity River,Alley Reconstruction,2024 Bonds,6,Ongoing,3712500,3712500,0,11996996,0,15709496,2026,2026
2025,179,Street And Transportation,Jefferson Blvd From Adams Ave To Polk St,Streetscape- Urban Design,2017 Bonds / Other GO CIP - Debt,1,Ongoing,1495291,1315748,179543,0,0,1495291,,
2025,179,Street And Transportation,Jefferson Complete Street Design (Hampton to Polk),Complete Street,2024 Bonds,Citywide,Ongoing,0,0,0,3000000,0,3000000,2026,2026
2025,179,Street And Transportation,Jefferson/Twelfth Connector Lane Diet/Removal,Target Neighborhood,Other GO CIP - Debt / 2012 Bonds,1,Ongoing,111946,-27750,139696,0,0,111946,,
2025,179,Street And Transportation,Jefferson-Twelfth Connector Lane Diet-Removal,Target Neighborhood,2017 Bonds,1,Ongoing,4339588,0,4339588,0,0,4339588,,
2025,179,Street And Transportation,Jefferson-Van Buren,Traffic Signals,2024 Bonds,1,Ongoing,0,0,0,0,75000,75000,2027,2027
2025,179,Street And Transportation,Jim Miller-Piedmont,Traffic Signals,2024 Bonds,5,Ongoing,655000,655000,0,0,0,655000,,
2025,179,Street And Transportation,Katy Trail-Knox,Traffic Signals,2024 Bonds,14,Ongoing,655000,655000,0,0,0,655000,,
2025,"179, 180",Street And Transportation,Kernack St From Phinney Ave To Burns Ave,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,1,Ongoing,1232114,1033168,198947,0,0,1232114,,
2025,180,Street And Transportation,Knox from Katy Trail to US 75,Complete Street,Other GO CIP - Debt / Other GO CIP - Non-Debt / 2012 Bonds,14,Ongoing,1238296,955168,283128,0,0,1238296,,
2025,180,Street And Transportation,La Vista - Paulus To Gaston,Complete Street,2024 Bonds,14,Ongoing,0,0,0,165000,935000,1100000,2026,2027
2025,180,Street And Transportation,Lake Highlands Trail From White Rock Cre,Hike and Bike Trails,2012 Bonds,10,Ongoing,1966267,950892,1015375,0,0,1966267,,
2025,180,Street And Transportation,Lake Highlands Trail From White Rock Creek Trail to Skillman,Hike and Bike Trails,2017 Bonds,10,Ongoing,726394,0,726394,0,0,726394,,
2025,180,Street And Transportation,Lake June-Prichard,Traffic Signals,2024 Bonds,5,Ongoing,75000,75000,0,0,0,75000,,
2025,180,Street And Transportation,Lamar Streetscape Project,Streetscape- Urban Design,Other GO CIP - Debt / 2006 Bonds / 2012 Bonds,14,Ongoing,40017,85,39932,0,0,40017,,
2025,180,Street And Transportation,LBJ/Skillman Intersection Improvements,Intergovernmen tal Partnership Projects,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,10,Ongoing,176682,0,176682,0,0,176682,,
2025,180,Street And Transportation,Ledbetter Dr (E) From Kolloch Dr to Mayf,Street Reconstruction,2012 Bonds,4,Ongoing,402093,254982,147112,0,0,402093,,
2025,180,Street And Transportation,Ledbetter Dr (E) From Kolloch Dr to Mayforge Dr,Street Reconstruction,2012 Bonds / 2017 Bonds,4,Ongoing,430241,0,430241,0,0,430241,,
2025,181,Street And Transportation,Lemmon Ave E from Lemmon Ave E to Oak Grove Ave,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,14,Ongoing,1221000,791781,429220,0,0,1221000,,
2025,181,Street And Transportation,Lemmon East-Oak Grove,Traffic Signals,2024 Bonds,14,Ongoing,75000,75000,0,0,0,75000,,
2025,181,Street And Transportation,"Levelland Rd, Duffield Dr To Winding Creek Rd",Street Petitions,2024 Bonds,12,Ongoing,416922,416922,0,0,0,416922,,
2025,181,Street And Transportation,Lovers Ln. Complete Street (Lemmon to Lomo Alto),Intergovernmen tal Partnership Projects,2024 Bonds,"6, 13",Ongoing,970125,970125,0,0,0,970125,,
2025,181,Street And Transportation,Malcolm X Over DART,Bridge Repair and Modification,2024 Bonds,7,Ongoing,1912500,1912500,0,0,0,1912500,,
2025,181,Street And Transportation,MAPLE AVE FROM 700' SOUTH OF MOCKINGBIRD LN TO MOCKINGBIRD L,Street Reconstruction,Other GO CIP - Debt,2,Ongoing,13382,-378,13760,0,0,13382,,
2025,181,Street And Transportation,Maple Ave From 700 South Of Mockingbird Ln To Mockingbird Ln,Street Reconstruction,2017 Bonds,2,Ongoing,2013561,48737,1964824,0,0,2013561,,
2025,181,Street And Transportation,Marfa Ave From Biglow St To Easter Ave,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,4,Ongoing,1008310,914326,93984,0,0,1008310,,
2025,181,Street And Transportation,Marfa Ave from Fernwood Ave to S Lancaster Rd,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,4,Ongoing,2379878,2279990,99888,0,0,2379878,,
2025,181,Street And Transportation,Marlborough Ave from Brandon to exist concrete S. of Emmett,Street Petitions,2024 Bonds,1,Ongoing,264015,264015,0,0,1503225,1767240,2027,2027
2025,181,Street And Transportation,Martin Luther King Jr. Complete Street,Intergovernmen tal Partnership Projects,2024 Bonds,Citywide,Ongoing,0,0,0,900000,0,900000,2026,2026
2025,181,Street And Transportation,Matilda-University,Traffic Signals,2024 Bonds,9,Ongoing,0,0,0,0,75000,75000,2027,2027
2025,182,Street And Transportation,Mayforge Dr From Le Forge Ave to E Ledbe -S455,Street Resurfacing,2012 Bonds,4,Ongoing,187653,0,187653,0,0,187653,,
2025,182,Street And Transportation,Mayforge Dr From Le Forge Ave to E Ledbetter Dr,Street Resurfacing,2012 Bonds / 2017 Bonds,4,Ongoing,339948,0,339948,0,0,339948,,
2025,182,Street And Transportation,Mc Kinney Ave Pedestrian Safety Improvement,Sidewalk and Barrier Free Ramp Improvements,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,899865,137979,761886,0,0,899865,,
2025,182,Street And Transportation,McCree-Plano,Traffic Signals,2024 Bonds,10,Ongoing,75000,75000,0,580000,0,655000,2026,2026
2025,182,Street And Transportation,McKinney Ave/Cole Two Way Conversion,Intergovernmen tal Partnership Projects,2017 Bonds / Other GO CIP - Debt,14,Ongoing,6082731,1868344,4214387,0,0,6082731,,
2025,182,Street And Transportation,Meadow Park Dr from Stone Canyon Rd to Regal Park Ln,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,11,Ongoing,1294422,0,1294422,0,0,1294422,,
2025,182,Street And Transportation,Merit Dr From Clodus Fields Dr To Churchill Way,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,11,Ongoing,3295784,-3309,3299093,0,0,3295784,,
2025,183,Street And Transportation,Merit From Church Hill Way To LBJ,Thoroughfares,2017 Bonds,11,Ongoing,3570349,0,3570349,0,0,3570349,,
2025,183,Street And Transportation,Merit From Church Hill Way To Lbj,Thoroughfares,Other GO CIP - Debt / 2012 Bonds,11,Ongoing,56042,-3782,59825,0,0,56042,,
2025,183,Street And Transportation,Military Parkway Complete St (D7),Complete Street,2017 Bonds,7,Ongoing,200000,0,200000,0,0,200000,,
2025,183,Street And Transportation,Military Parkway from Elva Ave to Rockbluff Dr (Complete St),Streetscape- Urban Design,Other GO CIP - Debt,5,Ongoing,2051629,2051629,0,0,0,2051629,,
2025,183,Street And Transportation,Military Parkway from Elva Ave to Rockbluff Dr (Complete Street),Streetscape- Urban Design,2017 Bonds,5,Ongoing,493966,0,493966,0,0,493966,,
2025,183,Street And Transportation,Military Pkwy Complete Street (Forney to Buckner),Intergovernmen tal Partnership Projects,2024 Bonds,Citywide,Ongoing,0,0,0,1000000,0,1000000,2026,2026
2025,183,Street And Transportation,Missing sidewalk on Glencoe St from Martel to Morningside,Sidewalk and Barrier Free Ramp Improvements,2024 Bonds,14,Ongoing,0,0,0,209600,0,209600,2026,2026
2025,183,Street And Transportation,Montague Ave from Yewpon Ave to Ramona,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,4,Ongoing,1457413,0,1457413,0,0,1457413,,
2025,183,Street And Transportation,Morgan Dr From Plaza Blvd To Nandina Dr,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,4,Ongoing,2570376,24326,2546049,0,0,2570376,,
2025,"183, 184",Street And Transportation,Morrell Ave From Bonnie View Rd To High St,Thoroughfares,2017 Bonds / 2012 Bonds,4,Ongoing,813747,0,813747,0,0,813747,,
2025,184,Street And Transportation,Motor St - IH 35E to Medical Center Dr,Intergovernmen tal Partnership Projects,2012 Bonds / 2017 Bonds,2,Ongoing,867841,0,867841,0,0,867841,,
2025,184,Street And Transportation,Murray St From Main St To Canton St,Street Reconstruction,2017 Bonds / 2012 Bonds,2,Ongoing,815281,0,815281,0,0,815281,,
2025,184,Street And Transportation,Myers Cir from Myers Cir to Elam Rd,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,8,Ongoing,1099559,6501,1093058,0,0,1099559,,
2025,184,Street And Transportation,N Arcadia Dr From S Ira Ave S Tillery Ave,Target Neighborhood,2012 Bonds,6,Ongoing,5890,0,5890,0,0,5890,,
2025,184,Street And Transportation,N Fitzhugh Ave from McKinney Ave to Cole Ave,Street Reconstruction,2017 Bonds / 2012 Bonds / Other GO CIP - Debt,14,Ongoing,154775,0,154775,0,0,154775,,
2025,184,Street And Transportation,N Hall St From Cochran St To Central Expwy Srv Rd,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,546684,0,546684,0,0,546684,,
2025,"184, 185",Street And Transportation,N Hall St From Munger Ave To Cochran St,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,621176,0,621176,0,0,621176,,
2025,185,Street And Transportation,N Hall St from N Central Serv W to Oak Grove Ave,Complete Street,2024 Bonds,14,Ongoing,0,0,0,500000,0,500000,2026,2026
2025,185,Street And Transportation,N Hall St From Ross Ave To Munger Blvd,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,1327386,-946,1328332,0,0,1327386,,
2025,185,Street And Transportation,N Ira Ave From N Arcadia Dr To W Jefferson Blvd,Target Neighborhood,2012 Bonds,6,Ongoing,5890,0,5890,0,0,5890,,
2025,185,Street And Transportation,N Lancaster Ave From E. Colorado Blvd To Addison St,Street Reconstruction,2017 Bonds / Other GO CIP - Debt,1,Ongoing,1375372,580240,795131,0,0,1375372,,
2025,185,Street And Transportation,N Masters Dr (east side) - Carolina Oaks Dr to Abraham Dr,Sidewalk and Barrier Free Ramp Improvements,2024 Bonds,7,Ongoing,290199,290199,0,0,0,290199,,
2025,185,Street And Transportation,N Morocco Ave From Goodman St To N Justin Ave,Street Reconstruction,2017 Bonds / 2012 Bonds,6,Ongoing,921585,0,921585,0,0,921585,,
2025,185,Street And Transportation,N Munger Blvd from Junius St to Gaston Ave,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,1668618,-189,1668807,0,0,1668618,,
2025,186,Street And Transportation,N Munger Blvd from Tremont St to Worth St,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,14,Ongoing,1085411,-189,1085600,0,0,1085411,,
2025,186,Street And Transportation,N Munger Blvd From Worth St To Junius St,Thoroughfares,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,3,Ongoing,878092,-189,878281,0,0,878092,,
2025,186,Street And Transportation,N PEARL ST / FLORA ST STREETSCAPE AND PEDESTRIAN IMPROVEMENT,Streetscape- Urban Design,2017 Bonds,14,Ongoing,0,0,0,0,0,0,,
2025,186,Street And Transportation,N Pearl St/Flora St Streetscape & Pedestrian Improvements,Streetscape- Urban Design,2017 Bonds,14,Ongoing,1030715,923866,106848,0,0,1030715,,
2025,186,Street And Transportation,N Walton St From Elm St To End Of Pavement,Street Reconstruction,2017 Bonds,2,Ongoing,666633,0,666633,0,0,666633,,
2025,186,Street And Transportation,Nagle St from Denton Dr to Overlake Dr,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,6,Ongoing,1934337,0,1934337,0,0,1934337,,
2025,186,Street And Transportation,North Boulevard Terrace Extension/ Bridget To Plymouth,Target Neighborhood,Other GO CIP - Debt,1,Ongoing,6025503,5933069,92435,0,0,6025503,,
2025,186,Street And Transportation,North Boulevard Terrace Extension- Bridget To Plymouth,Target Neighborhood,2017 Bonds,1,Ongoing,722656,170268,552388,0,0,722656,,
2025,186,Street And Transportation,Northaven Rd from Marsh Ln to Cox Ln,Street Resurfacing,2017 Bonds,13,Ongoing,0,0,0,0,0,0,,
2025,187,Street And Transportation,Northcreek Ln from L B J Serv N to End of Pavement,Street Reconstruction,2017 Bonds / Other GO CIP - Debt / 2012 Bonds,11,Ongoing,881394,21783,859611,0,0,881394,,
2025,187,Street And Transportation,Northwest Highway/ Preston Parking/ Transportation Interface,Intergovernmen tal Partnership Projects,2017 Bonds,Citywide,Ongoing,10012838,9989967,22871,0,0,10012838,,
2025,187,Street And Transportation,Palo Pinto Ave. And Velasco Ave - Concho St. To Skillman St,Alley Petitions,Other GO CIP - Debt / 2012 Bonds / 2017 Bonds,14,Ongoing,169677,-2458,172136,0,0,169677,,
2025,187,Street And Transportation,Park Row Ave From South Central Expy to Jeffries St-Lighting,Street and Alley Improvements,2012 Bonds / 2017 Bonds,7,Ongoing,14123,0,14123,0,0,14123,,
2025,187,Street And Transportation,Pastor Bailey-Red Bird,Traffic Signals,2024 Bonds,3,Ongoing,75000,75000,0,580000,0,655000,2026,2026
2025,187,Street And Transportation,Peak Complete Street (Lemmon/ Haskell to Parry),Complete Street,2024 Bonds,"2, 7",Ongoing,3316500,3316500,0,0,0,3316500,,
2025,187,Street And Transportation,Peaks Addition Historic Lighting,Street Lighting,2024 Bonds,2,Ongoing,0,0,0,0,140000,140000,2027,2027
2025,187,Street And Transportation,Pearson Dr from Avalon Ave to Lakewood Blvd,Street Resurfacing,2017 Bonds,9,Ongoing,0,0,0,0,0,0,,
2025,188,Street And Transportation,Pedestrian Way On Elm St Between Ervay - Stone St,Streetscape- Urban Design,2017 Bonds,Citywide,Ongoing,0,0,0,0,0,0,,
2025,188,Street And Transportation,Peyton Drive from Meandering Way to Spring Valley Road,Street Reconstruction,2024 Bonds,11,Ongoing,510636,510636,0,0,0,510636,,
2025,188,Street And Transportation,Phoenix from Fair Oaks to Holly Hill,Target Neighborhood,2017 Bonds,13,Ongoing,953321,0,953321,0,0,953321,,
2025,188,Street And Transportation,Prairie Creek Bridge over UPRR Tracks,Intergovernmen tal Partnership Projects,2017 Bonds / Other GO CIP - Debt,7,Ongoing,876947,0,876947,0,0,876947,,
2025,188,Street And Transportation,Preston Royal SC- Royal,Traffic Signals,2024 Bonds,13,Ongoing,0,0,0,0,75000,75000,2027,2027
