cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2019,year_2020,year_2021,year_2022,year_2023,project_total,start_year,end_year
2018,166,Public Works,Trail Dr Gladeside Ct from Gladeside Ct to Preston,U_V656,F_1V22,11,,0,0,0,0,109932,0,0,0,109932,2020,2020
2018,166,Public Works,Glen Glen Springs Springs Dr Cir from End of Pavement to,U_V580,F_1V22,10,,55840,0,55840,0,0,0,0,0,55840,,
2018,166,Public Works,Glen Whitehurst Springs Dr Dr from Glen Springs Cir to,U_V457,F_1V22,10,,71310,0,71310,0,0,0,0,0,71310,,
2018,166,Public Works,Glen Glen Springs Springs Cir Dr from Robin Meadow Dr to,U_V608,F_1V22,10,,82251,0,82251,0,0,0,0,0,82251,,
2018,166,Public Works,College Golden Dr Hills Dr from Bellcrest Dr to Bishop,U_V530,F_1V22,8,,0,0,0,226826,0,0,0,0,226826,2019,2019
2018,166,Public Works,Gooding Dr from Killion Dr to Merrell Rd,U_V627,F_1V22,13,,0,0,0,0,0,261332,0,0,261332,2021,2021
2018,166,Public Works,Gould St from McKee St to Beaumont St,U_V604,F_1V22,2,,0,0,0,0,64897,0,0,0,64897,2020,2020
2018,166,Public Works,Ave Grandview Ave from Lindsley Ave to Santa Fe,U_V356,F_1V22,2,,234135,0,234135,0,0,0,0,0,234135,,
2018,166,Public Works,Green Pavement Oaks Cir from Greenville Ave to End of,U_V360,F_1V22,10,,0,0,0,163268,0,0,0,0,163268,2019,2019
2018,166,Public Works,Hawn Serv S Greenhaven Dr from Antoinette St to CF,U_V426,F_1V22,8,,220240,0,220240,0,0,0,0,0,220240,,
2018,166,Public Works,Wisdom Rd Greenspan Ave from W Millet Dr to W Camp,U_V465,F_1V22,3,,3000,0,3000,719898,0,0,0,0,722898,2019,2019
2018,166,Public Works,Dr Greentree Ln from Greenbrook Ln to W Circle,U_V814,F_1V22,9,,0,0,0,0,0,0,212660,0,212660,2022,2022
2018,166,Public Works,Ln Greenwich Ln from Hampstead Ln to Forest,U_V780,F_1V22,11,,0,0,0,0,162136,0,0,0,162136,2020,2020
2018,166,Public Works,Grissom Ln from Royal Ln to Nova Dr,U_V794,F_1V22,6,,0,0,0,0,0,896633,0,0,896633,2021,2021
2018,166,Public Works,Gross Rd from N Buckner Blvd to Peavy Rd,U_V800,F_1V22,7,,0,0,0,0,0,330275,0,0,330275,2021,2021
2018,166,Public Works,Dr Groveway Dr from Kirnwood Dr to Cleardale,U_V760,F_1V22,8,,0,0,0,0,136343,0,0,0,136343,2020,2020
2018,166,Public Works,Gus Desdemona Dr Thomasson Rd from Dawn Dr to,U_V937,F_1V22,9,,0,0,0,0,90552,0,0,0,90552,2020,2020
2018,166,Public Works,Dr Gus Thomasson Rd from Easton Rd to Sylvia,U_V893,F_1V22,9,,0,0,0,0,365021,0,0,0,365021,2020,2020
2018,167,Public Works,Blvd Gus Thomasson Rd from Libby Ln to Maylee,U_V878,F_1V22,9,,0,0,0,0,155070,0,0,0,155070,2020,2020
2018,167,Public Works,Gus Libby Ln Thomasson Rd from Materhorn Dr to,U_V909,F_1V22,9,,0,0,0,0,251968,0,0,0,251968,2020,2020
2018,167,Public Works,Gus Thomasson Rd from Sylvia Dr to Dawn Dr,U_V897,F_1V22,9,,0,0,0,0,90243,0,0,0,90243,2020,2020
2018,167,Public Works,Haas Dr from 51st St to Dahlia Dr,U_V618,F_1V22,4,,0,0,0,379426,0,0,0,0,379426,2019,2019
2018,167,Public Works,Hambrick Rd from Champa Dr to Northlake Dr,U_V614,F_1V22,9,,0,0,0,0,127870,0,0,0,127870,2020,2020
2018,167,Public Works,Manor Happy Dr Canyon Dr from Baraboo Dr to Park,U_V560,F_1V22,8,,0,0,0,331715,0,0,0,0,331715,2019,2019
2018,167,Public Works,Haraby Pavement Ct from Preston Trail Dr to End of,U_V644,F_1V22,11,,0,0,0,0,83040,0,0,0,83040,2020,2020
2018,167,Public Works,Chapel Hargrove Ext Dr From Oradell Ln To Webb,U_V671,F_1V22,2,,57075,0,57075,0,0,0,0,0,57075,,
2018,167,Public Works,River Dr Harmony Ln from Singing Hills Dr to Lazy,U_V559,F_1V22,3,,0,0,0,270901,0,0,0,0,270901,2019,2019
2018,167,Public Works,Harry Hines Blvd from Moody St to N Field St,U_V964,F_1V22,14,,0,0,0,0,0,73471,0,0,73471,2021,2021
2018,167,Public Works,Colorado Hartsdale Dr Blvd from Forth Worth Ave to W,U_V455,F_1V22,1,,0,0,0,217874,0,0,0,0,217874,2019,2019
2018,167,Public Works,Rd Harvest Hill Rd from Spurling Dr to Preston,U_V849,F_1V22,13,,0,0,0,321940,0,0,0,0,321940,2019,2019
2018,167,Public Works,Haverford Dr from Bucknell Dr to Trammel Dr,U_V716,F_1V22,9,,0,0,0,0,0,190674,0,0,190674,2021,2021
2018,167,Public Works,Dr Haverford Dr from Trammel Dr to Middlebury,U_V745,F_1V22,9,,0,0,0,0,0,156065,0,0,156065,2021,2021
2018,167,Public Works,Ave Hawthorne Ave from Bowser Ave to Holland,U_V410,F_1V22,14,,0,0,0,68909,0,0,0,0,68909,2019,2019
2018,167,Public Works,Springs Rd Hawthorne Ave from Hartford St to Cedar,U_V513,F_1V22,2,,0,0,0,111644,0,0,0,0,111644,2019,2019
2018,167,Public Works,Rd Haymeadow Dr from Coit Rd to Spring Valley,U_V464,F_1V22,11,,0,0,0,530964,0,0,0,0,530964,2019,2019
2018,167,Public Works,Hazelhurst Ln from Ashbrook Rd to Fallon Pl,U_V718,F_1V22,7,,0,0,0,0,103552,0,0,0,103552,2020,2020
2018,167,Public Works,Marview Hazelhurst Ln Ln from Hovenkamp Dr to,U_V835,F_1V22,7,,0,0,0,0,0,106913,0,0,106913,2021,2021
2018,167,Public Works,Buckingham Hedgeapple Rd Dr from Desert Willow Dr to,U_V336,F_1V22,10,,0,0,0,81050,0,0,0,0,81050,2019,2019
2018,167,Public Works,Henderson Ave (N) From Richard To Ross,S353,3U22,"2,14",,740200,0,740200,0,0,0,0,0,740200,,
2018,167,Public Works,Haven Hendricks Ave Ave from Fernwood Ave to Cedar,U_V326,F_1V22,4,,0,0,0,94771,0,0,0,0,94771,2019,2019
2018,167,Public Works,Henry St from Commerce St to Canton St,U_V547,F_1V22,2,,0,0,0,83246,0,0,0,0,83246,2019,2019
2018,167,Public Works,of Hickory Hill Pavement Dr from Golden Creek Rd to End,U_V479,F_1V22,11,,0,0,0,131506,0,0,0,0,131506,2019,2019
2018,167,Public Works,Simpson Highland Hills Stuart Dr Rd from Bonnie View Rd to,U_V739,F_1V22,8,,354771,0,354771,0,0,0,0,0,354771,,
2018,167,Public Works,to End of Highland Woods Pavement Cir from Highland Woods Dr,U_V622,F_1V22,8,,0,0,0,0,59716,0,0,0,59716,2020,2020
2018,167,Public Works,Ridge Dr Hillbrook St from South Ridge Dr to North,U_V549,F_1V22,9,,0,0,0,53542,0,0,0,0,53542,2019,2019
2018,167,Public Works,Hillburn Dr from Bruton Rd to Ravehill Ln,U_V350,F_1V22,5,,365925,0,365925,0,0,0,0,0,365925,,
2018,167,Public Works,Hillburn Dr from Umphress Rd to Tillman St,U_V578,F_1V22,5,,217496,0,217496,0,0,0,0,0,217496,,
2018,168,Public Works,Dr Hillcrest Rd from McCallum Blvd to Riseden,U_V965,F_1V22,12,,0,0,0,0,0,0,814911,0,814911,2022,2022
2018,168,Public Works,Hillcrest Rd from Park Ln to Walnut Hill Ln,U_V880,F_1V22,13,,0,0,0,0,934132,0,0,0,934132,2020,2020
2018,168,Public Works,Holcomb Rd from Eden Valley Ln to Files St,U_V607,F_1V22,5,,0,0,0,295838,0,0,0,0,295838,2019,2019
2018,168,Public Works,Holland Ave from Douglas Ave to Wycliff Ave,U_V564,F_1V22,14,,0,0,0,0,107393,0,0,0,107393,2020,2020
2018,168,Public Works,Ave Holland Ave from Turtle Creek Blvd to Bowser,U_V836,F_1V22,14,,0,0,0,0,0,106399,0,0,106399,2021,2021
2018,168,Public Works,Holt Dr from Strand St to Dorchester Dr,U_V755,F_1V22,9,,0,0,0,0,0,53714,0,0,53714,2021,2021
2018,168,Public Works,Dr Housley Dr from Desdemona Dr to Housley,U_V737,F_1V22,9,,0,0,0,71618,0,0,0,0,71618,2019,2019
2018,168,Public Works,Housley Dr from Housley Dr to Joaquin Dr,U_V438,F_1V22,9,,0,0,0,107942,0,0,0,0,107942,2019,2019
2018,168,Public Works,Dr Hunnicut Rd from Highland Rd to Dorrington,U_V731,F_1V22,7,,0,0,0,0,0,618120,0,0,618120,2021,2021
2018,168,Public Works,Hymie Circle from Glengreen Dr to Shayna Dr,U_V437,F_1V22,5,,153440,0,153440,0,0,0,0,0,153440,,
2018,168,Public Works,Illinois Ave from Orial Ave to Brookhaven,U_V765,F_1V22,4,,0,0,0,795074,0,0,0,0,795074,2019,2019
2018,168,Public Works,Inca Dr from Eastgate Cir to Horizon Dr,U_V503,F_1V22,3,,0,0,0,294225,0,0,0,0,294225,2019,2019
2018,168,Public Works,Jennie Pavement Lee Cir from Jennie Lee Ln to End of,U_V331,F_1V22,5,,69412,0,69412,0,0,0,0,0,69412,,
2018,168,Public Works,Jennie Cypress Lee Ave Ln from N Prairie Creek Rd to,U_V600,F_1V22,7,,0,0,0,0,346910,0,0,0,346910,2020,2020
2018,168,Public Works,A7014 Jennie Lee Ln from N St Augustine Dr to,U_V902,F_1V22,7,,0,0,0,247132,0,0,0,0,247132,2019,2019
2018,168,Public Works,Dr Joaquin Dr from Housley Dr to San Francisco,U_V482,F_1V22,9,,0,0,0,147559,0,0,0,0,147559,2019,2019
2018,168,Public Works,Jubilee Trl from Webb Chapel Rd to Marsh Ln,U_V344,F_1V22,13,,0,0,0,830643,0,0,0,0,830643,2019,2019
2018,168,Public Works,Judge Silverhill Dr Dupree Dr from Gentle River Dr to,U_V562,F_1V22,8,,0,0,0,144918,0,0,0,0,144918,2019,2019
2018,168,Public Works,Junius St from N Munger Blvd to Dumas St,U_V421,F_1V22,14,,0,0,0,69217,0,0,0,0,69217,2019,2019
2018,168,Public Works,Kalani Pl from Hughes Ln to End of Pavement,U_V581,F_1V22,11,,0,0,0,145466,0,0,0,0,145466,2019,2019
2018,168,Public Works,Laurel Ln Keeneland Pkwy from Bluegrass Dr to Cherry,U_V720,F_1V22,6,,0,0,0,0,165257,0,0,0,165257,2020,2020
2018,168,Public Works,Kelly Blvd from Harbinger Ln to Frankford Rd,U_V901,F_1V22,12,,374590,0,374590,0,0,0,0,0,374590,,
2018,168,Public Works,Kelly Blvd from Old Mill Rd to Harbinger Ln,U_V892,F_1V22,13,,367147,0,367147,0,0,0,0,0,367147,,
2018,168,Public Works,Kelman St from Trammel Dr to Axton Ln,U_V605,F_1V22,9,,0,0,0,0,61809,0,0,0,61809,2020,2020
2018,168,Public Works,Kelsey Rd from Inwood Rd to Meaders Ln,U_V690,F_1V22,13,,0,0,0,0,0,412526,0,0,412526,2021,2021
2018,168,Public Works,Kendall from Harry Hines Blvd to Macatee Dr,U_V391,F_1V22,2,,352136,0,352136,0,0,0,0,0,352136,,
2018,168,Public Works,Kiest pavement Meadow from Kiest Knoll to end of,U_V751,F_1V22,3,,287434,83740,203694,0,0,0,0,0,287434,,
2018,168,Public Works,Kilarney Dr from Tranquilla Dr to Peavy Rd,U_V555,F_1V22,9,,0,0,0,127184,0,0,0,0,127184,2019,2019
2018,168,Public Works,Kilkirk Pavement Ln from Ruidosa Ave to End of,U_V623,F_1V22,9,,0,0,0,0,376065,0,0,0,376065,2020,2020
2018,169,Public Works,Kingsley Rd from Crofton Dr to Winedale Dr,U_V463,F_1V22,10,,0,0,0,116311,0,0,0,0,116311,2019,2019
2018,169,Public Works,Timberglen Kirkmeadow Rd Ln from Midway Rd to,U_V361,F_1V22,12,,182236,0,182236,0,0,0,0,0,182236,,
2018,169,Public Works,Kirnwood Kirnwood Dr Ct from End of Pavement to,U_V528,F_1V22,8,,0,0,0,66679,0,0,0,0,66679,2019,2019
2018,169,Public Works,Knight St from Congress Ave to Dickason Ave,U_V612,F_1V22,2,,0,0,0,0,98235,0,0,0,98235,2020,2020
2018,169,Public Works,Knollview Dr from Hillcrest Rd to Hillcrest Rd,U_V653,F_1V22,11,,0,0,0,0,200141,0,0,0,200141,2020,2020
2018,169,Public Works,Ave Knoxville St from Golf Club Dr to W Illinois,U_V677,F_1V22,3,,0,0,0,0,444322,0,0,0,444322,2020,2020
2018,169,Public Works,Komalty Dr from Oklaunion Dr to Tiawah Dr,U_V768,F_1V22,8,,0,0,0,0,107085,0,0,0,107085,2020,2020
2018,169,Public Works,Lahoma St from Kings Rd to Crestview Dr,U_V529,F_1V22,2,,0,0,0,294085,0,0,0,0,294085,2019,2019
2018,169,Public Works,Lakemere Dr from Lynbrook Dr to Plano Rd,U_V679,F_1V22,10,,0,0,0,0,166355,0,0,0,166355,2020,2020
2018,169,Public Works,Roy Dr Lamplighter Ln from Meadow Crest Dr to Del,U_V846,F_1V22,13,,0,0,0,115351,0,0,0,0,115351,2019,2019
2018,169,Public Works,Brook Laurel Lake Valley Dr Rd from Golden Creek Rd to,U_V375,F_1V22,12,,182373,0,182373,0,0,0,0,0,182373,,
2018,169,Public Works,Ave Lavalle Ln from Woodbrook Dr to Greenville,U_V664,F_1V22,10,,0,0,0,0,111990,0,0,0,111990,2020,2020
2018,169,Public Works,Rd Ledgestone Dr from Crestmont Dr to Abrams,U_V327,F_1V22,14,,0,0,0,329691,0,0,0,0,329691,2019,2019
2018,169,Public Works,Ave Lemmon Ave E from Noble Ave to McKinney,U_V904,F_1V22,14,,0,0,0,0,0,98613,0,0,98613,2021,2021
2018,169,Public Works,Lemmon Ave from Lemmon Ave to Howell St,U_V900,F_1V22,14,,0,0,0,0,0,98990,0,0,98990,2021,2021
2018,169,Public Works,St Lemmon Ave from Reagan St to Throckmorton,U_V922,F_1V22,14,,0,0,0,0,0,195956,0,0,195956,2021,2021
2018,169,Public Works,St Lemmon Ave from Throckmorton St to Knight,U_V944,F_1V22,14,,0,0,0,0,0,236876,0,0,236876,2021,2021
2018,169,Public Works,Lenel PL from Walnut Hill Ln to Lively,U_V481,F_1V22,6,,443225,0,443225,0,0,0,0,0,443225,,
2018,169,Public Works,Lingo Ln from Hartline Dr to San Marcus Ave,U_V419,F_1V22,9,,104032,0,104032,0,0,0,0,0,104032,,
2018,169,Public Works,Dr Linkwood Dr from Ferndale Rd to Lockhaven,U_V741,F_1V22,10,,0,0,0,0,0,152018,0,0,152018,2021,2021
2018,169,Public Works,Lippitt Ave from Jupiter Rd to Mayfair Blvd,U_V715,F_1V22,9,,0,0,0,0,0,115008,0,0,115008,2021,2021
2018,169,Public Works,Lippitt Ave from Sahara Way to Neering Dr,U_V673,F_1V22,9,,0,0,0,0,0,53885,0,0,53885,2021,2021
2018,169,Public Works,Dr Liptonshire Dr from McCree Rd to Lakemere,U_V502,F_1V22,10,,3000,0,3000,218089,0,0,0,0,221089,2019,2019
2018,169,Public Works,Llano Ave from Matilda St to Delmar Ave,U_V642,F_1V22,14,,0,0,0,0,112504,0,0,0,112504,2020,2020
2018,169,Public Works,Lockhart Ave from Rustown Dr to Shiloh Dr,U_V775,F_1V22,7,,0,0,0,0,0,481572,0,0,481572,2021,2021
2018,169,Public Works,Loma Valley Dr Vista Dr from Club Meadows Dr to Echo,U_V688,F_1V22,10,,0,0,0,0,260954,0,0,0,260954,2020,2020
2018,169,Public Works,Larchwood Longmeadow Dr Dr from Ferndale Rd to,U_V660,F_1V22,10,,0,0,0,55738,0,0,0,0,55738,2019,2019
2018,169,Public Works,Liptonshire Longmeadow Dr Dr from Larchwood Dr to,U_V613,F_1V22,10,,0,0,0,50833,0,0,0,0,50833,2019,2019
2018,169,Public Works,Leaside Dr Longmeadow Dr From Liptonshire Dr To,U_V454,F_1V22,10,,52513,0,52513,0,0,0,0,0,52513,,
2018,170,Public Works,Loree Dr from Carnegie Dr to Mercer Dr,U_V778,F_1V22,9,,0,0,0,0,0,57110,0,0,57110,2021,2021
2018,170,Public Works,Loving Ave from Pasadena Ave to Winsted Dr,U_V706,F_1V22,9,,0,0,0,0,0,35466,0,0,35466,2021,2021
2018,170,Public Works,Loving Ave from Shook Ave to Wildgrove Ave,U_V687,F_1V22,9,,0,0,0,0,0,65719,0,0,65719,2021,2021
2018,170,Public Works,Lovington Dr from Genstar Ln to Amador Ave,U_V585,F_1V22,12,,163851,0,163851,0,0,0,0,0,163851,,
2018,170,Public Works,Mack Lane from Bruton Rd to Ravehill Ln,U_V512,F_1V22,5,,253683,0,253683,0,0,0,0,0,253683,,
2018,170,Public Works,Serv W Maham Rd from Spring Valley to N Central,U_V962,F_1V22,11,,0,0,0,1226602,0,0,0,0,1226602,2019,2019
2018,170,Public Works,Main Street From Harwood To Lamar,S363,2T22 / 2U22 / 4U22,14,,820715,112678,708037,0,0,0,0,0,820715,,
2018,170,Public Works,Maple Glen Dr from A3677 to Westbend Dr,U_V661,F_1V22,10,,0,0,0,84309,0,0,0,0,84309,2019,2019
2018,170,Public Works,Maple Arborgate Glen Dr Dr from Westbend Dr to,U_V561,F_1V22,10,,143751,0,143751,0,0,0,0,0,143751,,
2018,170,Public Works,Maple McKinney Routh Ave Conn from Thomas Ave to,U_V917,F_1V22,14,,0,0,0,0,0,139430,0,0,139430,2021,2021
2018,170,Public Works,Marlin Dr from Modlin St to La Prada Dr,U_V711,F_1V22,9,,0,0,0,0,0,175136,0,0,175136,2021,2021
2018,170,Public Works,Marsh Ln from Briargrove Ln to Frankford Rd,U_V960,F_1V22,12,,0,0,0,597883,0,0,0,0,597883,2019,2019
2018,170,Public Works,Martin Central Serv Luther W King Jr from S Ervay St to S,U_V862,F_1V22,7,,0,0,0,500780,0,0,0,0,500780,2019,2019
2018,170,Public Works,Dr Materhorn Dr from Shiloh Rd to Crest Ridge,U_V478,F_1V22,9,,0,0,0,155551,0,0,0,0,155551,2019,2019
2018,170,Public Works,Matilda from McCommas to Vanderbilt,U_V451,F_1V22,14,,437047,437047,0,0,0,0,0,0,437047,,
2018,170,Public Works,Matilda from Penrose to Martel,U_V433,F_1V22,14,,80811,80811,0,0,0,0,0,0,80811,,
2018,170,Public Works,Matilda St from Belmont Ave to Oram St,U_V401,F_1V22,14,,305000,0,305000,0,0,0,0,0,305000,,
2018,170,Public Works,Blvd Matilda St from Martel Ave to McCommas,U_V411,F_1V22,14,,135657,135657,0,0,0,0,0,0,135657,,
2018,170,Public Works,Matilda St from Oram St to Ross Ave,U_V640,F_1V22,14,,526986,0,526986,0,0,0,0,0,526986,,
2018,170,Public Works,Matilda St from Vanderbilt Ave to Velasco Ave,U_V377,F_1V22,14,,736313,370028,366284,0,0,0,0,0,736313,,
2018,170,Public Works,Matilda St from Velasco Ave to Belmont Ave,U_V382,F_1V22,14,,341182,0,341182,0,0,0,0,0,341182,,
2018,170,Public Works,Matilda St from Winton to Penrose Ave,U_V499,F_1V22,14,,370234,156623,213611,0,0,0,0,0,370234,,
2018,170,Public Works,Dr to Matland Club Dr/Club Terrace Dr Wood Dr from S Hampton,U_V420,F_1V22,3,,0,0,0,339982,0,0,0,0,339982,2019,2019
2018,170,Public Works,McKinney Ave from Allen St to Oak Grove Ave,U_V972,F_1V22,14,,0,0,0,0,0,0,117752,0,117752,2022,2022
2018,170,Public Works,McKinney Ave from Boll St to Worthington St,U_V974,F_1V22,14,,0,0,0,0,0,0,114905,0,114905,2022,2022
2018,170,Public Works,McKinney Ave from Fairmount St to Routh St,U_V975,F_1V22,14,,0,0,0,0,0,0,116345,0,116345,2022,2022
2018,170,Public Works,Leonard St McKinney Ave from Maple Routh Conn to,U_V979,F_1V22,14,,0,0,0,0,0,0,67159,0,67159,2022,2022
2018,171,Public Works,McKinney Ave from N Hall St to Lemmon Ave,U_V976,F_1V22,14,,0,0,0,0,0,0,155516,0,155516,2022,2022
2018,171,Public Works,McKinney Ave from Routh St to Boll St,U_V973,F_1V22,14,,0,0,0,0,0,0,112333,0,112333,2022,2022
2018,171,Public Works,St McKinney Ave from Worthington St to Allen,U_V978,F_1V22,14,,0,0,0,0,0,0,128351,0,128351,2022,2022
2018,171,Public Works,McLarty Stagecoach Dr Trl from Wild Honey Dr to,U_V515,F_1V22,8,,0,0,0,125812,0,0,0,0,125812,2019,2019
2018,171,Public Works,Meadow Tuskegee St St from Pennsylvania Ave to,U_V638,F_1V22,7,,0,0,0,0,486248,0,0,0,486248,2020,2020
2018,171,Public Works,St Meadowlark Ln from Santa Maria Ln to Sperry,U_V829,F_1V22,9,,0,0,0,0,106399,0,0,0,106399,2020,2020
2018,171,Public Works,Kendallwood Meadowside Dr Dr from Laurel Wood Ln to,U_V662,F_1V22,11,,0,0,0,0,197294,0,0,0,197294,2020,2020
2018,171,Public Works,Sage Rd Meandering Way from Alpha Rd to Purple,U_V910,F_1V22,11,,1039762,6994,1032768,0,0,0,0,0,1039762,,
2018,171,Public Works,Rd Meandering Way from Brushcreek Ln to Alpha,U_V872,F_1V22,11,,481190,240594,240596,0,0,0,0,0,481190,,
2018,171,Public Works,Brushcreek Meandering Ln. I Way from LBJ Serv N to,U_V926,F_1V22,11,,179373,66335,113038,0,0,0,0,0,179373,,
2018,171,Public Works,Grove Meandering Way from Purple Sage to Spring,U_V924,F_1V22,11,,76240,0,76240,0,0,0,0,0,76240,,
2018,171,Public Works,Far Hills Ln Meandering Way from Spring Grove Ave to,U_V977,F_1V22,11,,0,0,0,220069,0,0,0,0,220069,2019,2019
2018,171,Public Works,Mehalia Dr from Baraboo Dr to Flagstaff Dr,U_V591,F_1V22,8,,3000,0,3000,187150,0,0,0,0,190150,2019,2019
2018,171,Public Works,Dr Mercer Dr from N Buckner Blvd to Mariposa,U_V553,F_1V22,9,,0,0,0,305922,0,0,0,0,305922,2019,2019
2018,171,Public Works,Merrimac Ave from Laneri Ave to Glencoe St,U_V511,F_1V22,14,,0,0,0,0,129894,0,0,0,129894,2020,2020
2018,171,Public Works,Church Rd Merriwood Dr from End of Pavement to,U_V364,F_1V22,10,,0,0,0,141488,0,0,0,0,141488,2019,2019
2018,171,Public Works,Michigan Ave from E Illinois Ave to E Ohio Ave,U_V321,F_1V22,4,,0,0,0,73676,0,0,0,0,73676,2019,2019
2018,171,Public Works,Windy Middle Cove Meadow Dr Dr from Meadowcreek Dr to,U_V572,F_1V22,12,,232588,0,232588,0,0,0,0,0,232588,,
2018,171,Public Works,Hollow Middle Dr Glen Dr from Dove Meadow Dr to Mill,U_V412,F_1V22,10,,0,0,0,155551,0,0,0,0,155551,2019,2019
2018,171,Public Works,Dr Middlebury Dr from Rockhurst Dr to Rutgers,U_V754,F_1V22,9,,0,0,0,0,0,30596,0,0,30596,2021,2021
2018,171,Public Works,Dr Middlebury Dr from Rutgers Dr to Haverford,U_V566,F_1V22,9,,0,0,0,0,0,106570,0,0,106570,2021,2021
2018,171,Public Works,Serv E Midpark Rd from Goldmark Dr to N Central,U_V934,F_1V22,11,,0,0,0,0,264007,0,0,0,264007,2020,2020
2018,171,Public Works,Military Pavement Cir From Military Pkwy To End Of,U_V589,F_1V22,5,,31583,0,31583,0,0,0,0,0,31583,,
2018,171,Public Works,Military Pkwy from Dolphin Rd to Forney Rd,U_V886,F_1V22,2,,0,0,0,0,242873,0,0,0,242873,2020,2020
2018,171,Public Works,Minuet Ln Summertime Ln from Singing Hills Dr to,U_V506,F_1V22,3,,0,0,0,113499,0,0,0,0,113499,2019,2019
2018,171,Public Works,Stream Mirage Dr Valley Dr from Aldenwood Dr to Mill,U_V736,F_1V22,8,,0,0,0,0,104546,0,0,0,104546,2020,2020
2018,171,Public Works,Mirage Aldenwood Valley Dr Dr from Kirnwood Dr to,U_V539,F_1V22,8,,0,0,0,66885,0,0,0,0,66885,2019,2019
2018,171,Public Works,Modlin St from Hillglenn Rd to Marlin Dr,U_V674,F_1V22,9,,0,0,0,0,0,93570,0,0,93570,2021,2021
2018,171,Public Works,Mojave Dr from Texoma Way to Plaza Blvd,U_V693,F_1V22,8,,0,0,0,0,190365,0,0,0,190365,2020,2020
2018,172,Public Works,Ave Monarch St from N Fitzhugh Ave to Bennett,U_V507,F_1V22,2,,0,0,0,87122,0,0,0,0,87122,2019,2019
2018,172,Public Works,St Monticello Ave from Monticello Ave to Homer,U_V820,F_1V22,14,,0,0,0,111269,0,0,0,0,111269,2019,2019
2018,172,Public Works,Moonstone Moonstone Dr Dr from Highland Hills Dr to,U_V787,F_1V22,8,,101494,0,101494,0,0,0,0,0,101494,,
2018,172,Public Works,Greenville Morningside Ave Ave from Worcola St to,U_V819,F_1V22,14,,0,0,0,0,0,107016,0,0,107016,2021,2021
2018,172,Public Works,Moser Ave from Monarch St to Fuqua St,U_V458,F_1V22,2,,117203,0,117203,0,0,0,0,0,117203,,
2018,172,Public Works,Moss Abrams Rd Meadows Dr from Arborside Dr to,U_V571,F_1V22,10,,215678,0,215678,0,0,0,0,0,215678,,
2018,172,Public Works,Motor Lancaster City Rd Blvd from Peterbilt Ave to S,U_V830,F_1V22,8,,0,0,0,0,0,216981,0,0,216981,2021,2021
2018,172,Public Works,to Eagle Mountain Ford Dr Creek Pkwy from Mountainview Dr,U_V913,F_1V22,3,,0,0,0,0,0,222676,0,0,222676,2021,2021
2018,172,Public Works,Mt Pavement Washington St from Gilpin Ave to End of,U_V769,F_1V22,1,,217493,0,217493,0,0,0,0,0,217493,,
2018,172,Public Works,Myrtice Dr from Ruidosa Ave to Tisinger Ave,U_V469,F_1V22,9,,0,0,0,219417,0,0,0,0,219417,2019,2019
2018,172,Public Works,Blvd N.Hall St from Welborn St to Turtle Creek,U_V854,F_1V22,14,,0,0,0,231525,0,0,0,0,231525,2019,2019
2018,172,Public Works,N Beckley Ave from E 6th St to E 5th St,U_V903,F_1V22,1,,75518,0,75518,0,0,0,0,0,75518,,
2018,172,Public Works,N Beckley Ave from E Davis St to E Neely St,U_V950,F_1V22,1,,93643,0,93643,0,0,0,0,0,93643,,
2018,172,Public Works,N Beckley Oakenwald St Ave from W Colorado Blvd to E,U_V865,F_1V22,1,,0,0,0,230736,0,0,0,0,230736,2019,2019
2018,172,Public Works,N Collett Ave from Reiger Ave to Victor St,U_V430,F_1V22,14,,0,0,0,120565,0,0,0,0,120565,2019,2019
2018,172,Public Works,N Colorado Edgefield Blvd Ave from Stewart Dr to W,U_V404,F_1V22,1,,0,0,0,0,288463,0,0,0,288463,2020,2020
2018,172,Public Works,N Creek Bnd Fitzhugh Ave from Abbott Ave to Turtle,U_V905,F_1V22,14,,0,0,0,0,0,179218,0,0,179218,2021,2021
2018,172,Public Works,St N Fitzhugh Ave from Bennett Ave to Manett,U_V828,F_1V22,2,,0,0,0,0,0,197259,0,0,197259,2021,2021
2018,172,Public Works,N Hall St from Floyd St to Swiss Ave,U_V881,F_1V22,14,,0,0,0,0,58790,0,0,0,58790,2020,2020
2018,172,Public Works,N Hall St from Gaston Ave to Floyd St,U_V869,F_1V22,14,,0,0,0,0,114665,0,0,0,114665,2020,2020
2018,172,Public Works,N Hall St from Indiana St to Main St,U_V877,F_1V22,2,,0,0,0,192080,0,0,0,0,192080,2019,2019
