cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2022,year_2023,project_total,future_cost,start_year,end_year
2021,185,Street & Transportation,Park Lane from Greenville to Fair Oaks,V899,Street and Improvements Alley,2017 Bonds,13,06/2025,0,0,0,558541,0,558541,0,2022,2022
2021,185,Street & Transportation,Park Ln from Hillcrest Rd to Sarah Nash Ct,V930,Street Resurfacing,2017 Bonds,4,09/2023,0,0,0,701085,0,701085,0,2022,2022
2021,185,Street & Transportation,Park Manor Dr From Simpson Stuart Rd To Happy Canyon Dr,V265,Street Reconstruction,2017 Bonds,8,10/2022,137757,43049,94708,0,0,137757,0,,
2021,186,Street & Transportation,Park Row Ave From South Central Expy to Jeffries St- Lighting,V175,Street and Improvements Alley,2017 Bonds,7,12/2023,0,0,0,424000,0,424000,0,2022,2022
2021,186,Street & Transportation,Pearson Dr from Avalon Ave to Lakewood Blvd,V702,Street Resurfacing,2017 Bonds,4,09/2022,85304,85304,0,0,0,85304,0,,
2021,186,Street & Transportation,Pedestrian Way On Elm St Between Ervay - Stone St,U748,Design Streetscape-Urban,2006 Bonds / 2017 Bonds,Citywide,10/2021,466934,0,466934,0,0,466934,0,,
2021,186,Street & Transportation,Pemberton Hill from Great Trinity Forest,VA10,Thoroughfares,2006 Bonds,"5, 7, 8",10/2023,462779,462779,0,0,0,462779,0,,
2021,186,Street & Transportation,Pemberton Hill from Great Trinity Forest to Lake June,VA10,Thoroughfares,2017 Bonds,"5, 7, 8",10/2023,8855785,253605,8602180,0,3856067,12711852,0,2023,2023
2021,186,Street & Transportation,Phoenix from Fair Oaks to Holly Hill,S609,Target Neighborhood,2017 Bonds,13,04/2023,857623,853623,4000,0,0,857623,0,,
2021,186,Street & Transportation,Pierce St from St Rita Dr to W Kiest Blvd,V196,Street Reconstruction,2017 Bonds,3,11/2023,193581,136742,56839,0,1184323,1377904,0,2023,2023
2021,186,Street & Transportation,Polk/Tyler Roundabouts,P894,Partnership Projects Intergovernmental,2006 Bonds / 2012 Bonds,Citywide,07/2021,3892687,3486877,405810,0,0,3892687,0,,
2021,187,Street & Transportation,Prairie Creek Bridge over UPRR Tracks,V143,Partnership Projects Intergovernmental,2017 Bonds / Capital Reimbursement Projects,7,08/2025,2398979,2423265,-24286,5545184,1082818,10629341,0,2022,2023
2021,187,Street & Transportation,Preakness Ln from Polarity Dr to S Walton Walker Serv E,V197,Street Reconstruction,2017 Bonds,3,11/2023,149185,137324,11860,0,1288420,1437605,0,2023,2023
2021,187,Street & Transportation,Princess Ln from Marquis Ln to Marsh Ln,V697,Street Resurfacing,2017 Bonds,13,10/2022,661869,780734,-118864,448095,0,1109964,0,2022,2022
2021,187,Street & Transportation,Province Ln from Tellerson Ave to Casa Oaks Dr,V691,Street Resurfacing,2017 Bonds,9,09/2022,211631,0,211631,0,0,211631,0,,
2021,187,Street & Transportation,Public Art Administration- Public Works,PA59,Public Art,2017 Bonds,13,07/2022,46647,15710,30937,0,0,46647,0,,
2021,187,Street & Transportation,Public Art Projects- Public Works,PA58,Public Art,2017 Bonds,Citywide,12/2021,186584,0,186584,0,0,186584,0,,
2021,187,Street & Transportation,Quebec St From Sharp St To Mockingbird Ln,V260,Street Reconstruction,2017 Bonds,6,09/2023,802015,89611,712404,0,0,802015,0,,
2021,187,Street & Transportation,Rail Road Crossing Quiet Zones,V142,Partnership Projects Intergovernmental,2017 Bonds,Citywide,06/2022,543000,425159,117841,0,0,543000,0,,
2021,187,Street & Transportation,Ravendale Ln from Belford Dr to Rockaway Dr,V743,Street Resurfacing,2017 Bonds,5,09/2022,149102,0,149102,0,0,149102,0,,
2021,188,Street & Transportation,Ravendale Ln from Lange Cir to Belford Dr,V730,Street Resurfacing,2017 Bonds,9,09/2022,218868,0,218868,0,0,218868,0,,
2021,188,Street & Transportation,Rayenell Ave from Hodde St to CF Hawn Serv S,V205,Street Reconstruction,2017 Bonds,5,12/2024,264155,203435,60720,1469471,0,1733626,0,2022,2022
2021,188,Street & Transportation,Redstart Ln from Lyre Ln to Santa Barbara Dr,V669,Street Resurfacing,2017 Bonds,9,09/2022,150817,0,150817,0,0,150817,0,,
2021,188,Street & Transportation,Regent Dr from Cromwell Dr to Lathrop Dr,V712,Street Resurfacing,2017 Bonds,9,09/2022,465990,532519,-66529,255878,0,721868,0,2022,2022
2021,188,Street & Transportation,Remove Dip On Eb Royal Ln 400 Ft East Of Greenville Ave,V309,Thoroughfares,2017 Bonds,10,04/2022,7500,1568,5932,0,67500,75000,0,2023,2023
2021,188,Street & Transportation,Rexton Ln from Glennox Ln to E Lovers Ln,V797,Street Resurfacing,2017 Bonds,8,09/2023,0,0,0,61446,0,61446,0,2022,2022
2021,188,Street & Transportation,Richmond Ave At Skillman St Intersection Improvements,VA25,Traffic Capacity & Improvements Safety Intersection,2017 Bonds,14,06/2022,350212,95084,255128,0,0,350212,0,,
2021,188,Street & Transportation,Richmond Ave from Matilda St to Skillman St,V620,Street Resurfacing,2017 Bonds,14,09/2021,1274616,5673,1268943,0,0,1274616,0,,
2021,188,Street & Transportation,Ridgecrest Rd. - Holly Hill Dr. To Sopac Tr E Of Eastridge,V186,Street Petitions,2017 Bonds,13,11/2024,532136,536852,-4717,0,4995006,5527142,0,2023,2023
2021,188,Street & Transportation,Ridgedale Ave from McMillan Ave to Worcola St,V234,Street Reconstruction,2017 Bonds,14,02/2024,185904,4975,180929,0,0,185904,0,,
2021,189,Street & Transportation,Ridgemeadow Dr from Lochwood Blvd to Midlake Dr,V738,Street Resurfacing,2017 Bonds,9,09/2022,83761,0,83761,0,0,83761,0,,
2021,189,Street & Transportation,Ridgemont Dr from Highgate Ln to Santa Anita Dr,V723,Street Resurfacing,2017 Bonds,5,09/2022,155722,0,155722,0,0,155722,0,,
2021,189,Street & Transportation,Ring St from East Grand Ave to Hay St,V713,Street Resurfacing,2017 Bonds,2,09/2022,63093,63093,0,82429,0,145522,0,2022,2022
2021,189,Street & Transportation,Rio Grande Cir from Rio Grande Ave to Kimball Ridge Dr,V595,Street Resurfacing,2017 Bonds,3,09/2021,5275,0,5275,0,0,5275,0,,
2021,189,Street & Transportation,Rio Verde Way from Shiloh Rd to Kilkirk Ln,V652,Street Resurfacing,2017 Bonds,9,04/2022,198000,0,198000,0,0,198000,0,,
2021,189,Street & Transportation,Riverfront From Uppr Tracks To Cadiz,V134,Partnership Projects Intergovernmental,2017 Bonds,1,06/2025,4600000,0,4600000,0,0,4600000,0,,
2021,189,Street & Transportation,Rolling Rock Ln from Hackney Ln to Fern Hollow Dr,V220,Street Reconstruction,2017 Bonds,10,12/2023,97213,99457,-2243,0,435567,532780,0,2023,2023
2021,189,Street & Transportation,Rosemont Rd From Buckner To Hillburn,V996,Target Neighborhood,2017 Bonds,5,12/2023,178215,181538,-3323,0,1362625,1540840,0,2023,2023
2021,189,Street & Transportation,Rosemont Rd From Hillburn To Jim Miller,V997,Target Neighborhood,2017 Bonds,5,12/2023,426261,427856,-1595,0,2862091,3288352,0,2023,2023
2021,189,Street & Transportation,Rothington Rd From Chariot Dr To S Buckner Blvd,V166,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,7,07/2022,41216,0,41216,0,0,41216,0,,
2021,"189, 190",Street & Transportation,Routh St Gateway Streetscape And Pedestian Improvements,V983,Design Streetscape-Urban,2017 Bonds,14,09/2023,250000,4691,245309,0,0,250000,0,,
2021,190,Street & Transportation,Royal Ln from Ashcroft Ave to Greenville Ave,V967,Street Resurfacing,2017 Bonds,10,09/2022,0,0,0,500238,0,500238,0,2022,2022
2021,190,Street & Transportation,Royal Ln from Brockbank Dr to Coogan Dr,V923,Street Resurfacing,2017 Bonds,13,09/2022,338954,338954,0,455127,0,794081,0,2022,2022
2021,190,Street & Transportation,Royal Ln from Cromwell Dr to Marsh Ln,V891,Street Resurfacing,2017 Bonds,13,09/2022,0,0,0,670000,0,670000,0,2022,2022
2021,190,Street & Transportation,Royal Ln from Harry Hines Blvd to Grissom Ln,V951,Street Resurfacing,2017 Bonds,6,06/2022,584815,0,584815,0,0,584815,0,,
2021,190,Street & Transportation,Rugged Dr from Berkley Ave to Ferndale Ave,V189,Street Reconstruction,2017 Bonds,1,11/2022,956004,566892,389111,0,0,956004,0,,
2021,190,Street & Transportation,Ruidosa Ave from Featherbrook Dr to Cotillion Dr,V727,Street Resurfacing,2017 Bonds,7,05/2022,198501,0,198501,0,0,198501,0,,
2021,190,Street & Transportation,S Murdeaux Ln from Great Trinity Forest Way to Olusta Dr,V214,Street Reconstruction,2017 Bonds,8,02/2023,70036,65461,4575,630327,0,700363,0,2022,2022
2021,190,Street & Transportation,S Patton Ave from E 10th St to E. Jefferson Blvd,V190,Street Reconstruction,2017 Bonds,1,12/2023,66565,71981,-5416,0,327747,394312,0,2023,2023
2021,191,Street & Transportation,S Van Buren Ave from W Pembroke Ave to Page Ave,V191,Street Reconstruction,2017 Bonds,1,11/2022,595673,563698,31976,0,0,595673,0,,
2021,191,Street & Transportation,San Diego Dr from Shiloh Rd to Santa Anna Ave,V782,Street Resurfacing,2017 Bonds,5,04/2022,335283,180848,154435,0,0,335283,0,,
2021,191,Street & Transportation,San Jacinto St From N Pearl St To Crockett St,V291,Street Reconstruction,2017 Bonds,14,11/2023,66291,69364,-3074,0,359702,425993,0,2023,2023
2021,191,Street & Transportation,San Juan Ave from Newcombe Dr to Crest Ridge Dr,V772,Street Resurfacing,2017 Bonds,2,09/2022,172289,0,172289,0,0,172289,0,,
2021,191,Street & Transportation,San Marcus Ave from Lingo Ln to Ferguson Rd,V703,Street Resurfacing,2017 Bonds,9,09/2022,154213,0,154213,0,0,154213,0,,
2021,191,Street & Transportation,Santa Anna Ave from Shiloh Rd to Vista Mar Dr,V747,Street Resurfacing,2017 Bonds,9,05/2022,202379,0,202379,0,0,202379,0,,
2021,191,Street & Transportation,Santa Barbara Dr from Santa Maria Ln to E Mockingbird Ln,V771,Street Resurfacing,2017 Bonds,8,09/2022,171877,0,171877,0,0,171877,0,,
2021,191,Street & Transportation,Santa Fe Ave from Clermont Ave to Monte Vista Dr,V817,Street Resurfacing,2017 Bonds,8,09/2022,0,0,0,61294,0,61294,0,2022,2022
2021,191,Street & Transportation,Santa Fe Ave from Cordova St to Clermont Ave,V826,Street Resurfacing,2017 Bonds,14,09/2022,0,0,0,56595,0,56595,0,2022,2022
2021,192,Street & Transportation,Sapling Way From Clearsprings Rd To Greenhollow Ln,V281,Street Reconstruction,2017 Bonds,11,12/2023,22622,28625,-6003,0,245913,268535,0,2023,2023
2021,192,Street & Transportation,Shaw St from Navaro St to Harston St,V210,Street Reconstruction,2017 Bonds,6,12/2023,97885,101057,-3172,0,880970,978855,0,2023,2023
2021,192,Street & Transportation,Sidewalk and Barrier Free Ramp Improvements - Council Disrict Projects,P709,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,10,09/2021,157698,0,157698,0,0,157698,0,,
2021,192,Street & Transportation,Sidewalk and Barrier Free Ramp Improvements District 2,S416,Free Sidewalk and Ramp Improvements Barrier,2012 Bonds,Citywide,Ongoing,8951,8942,9,0,0,8951,0,,
2021,192,Street & Transportation,Sidewalks 50/50 And ADA Ramps,V146,Free Sidewalk and Ramp Improvements Barrier,2012 Bonds / 2017 Bonds,Citywide,05/2022,6147066,5147721,999345,4148594,0,10295660,0,2022,2022
2021,192,Street & Transportation,Simpson Stuart Rd From Bonnie View Rd To Lancaster Rd,V180,Street and Improvements Alley,2017 Bonds,8,09/2024,0,0,0,0,0,0,0,,
2021,192,Street & Transportation,Sinclair Ave from Jupiter Rd to Gaston Pkwy,V746,Street Resurfacing,2017 Bonds,9,09/2022,189165,0,189165,0,0,189165,0,,
2021,192,Street & Transportation,Sinclair Ave from Sunland St to Jupiter Rd,V681,Street Resurfacing,2017 Bonds,9,09/2022,79971,0,79971,0,0,79971,0,,
2021,193,Street & Transportation,Skillman at Walnut Hill (Complete Street) -VA22,,Development Public/Private,2017 Bonds,10,12/2025,1284747,0,1284747,0,0,1284747,0,,
2021,193,Street & Transportation,Skillman St from Richmond Ave to Llano Ave,V907,Street Resurfacing,2017 Bonds,14,09/2022,0,0,0,654770,0,654770,0,2022,2022
2021,193,Street & Transportation,South Blvd From South Central Expy To Me,V167,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,7,04/2022,230551,231471,-920,0,0,231471,0,,
2021,193,Street & Transportation,South Blvd From South Central Expy To Meadow St Lighting,V176,Street and Improvements Alley,2017 Bonds,7,12/2023,0,0,0,600053,0,600053,0,2022,2022
2021,193,Street & Transportation,South Ewing Ave From Sleeth St To Ann Arbor Ave,V188,Street Petitions,2017 Bonds,4,01/2023,906330,792423,113907,0,0,906330,0,,
2021,193,Street & Transportation,Springhill Dr from Mercer Dr to Stanwood Dr,V832,Street Resurfacing,2017 Bonds,9,09/2023,0,0,0,77004,0,77004,0,2022,2022
2021,193,Street & Transportation,State St from Routh St to Boll St,V789,Street Resurfacing,2017 Bonds,9,10/2022,76215,94104,-17890,76215,0,152430,0,2022,2022
2021,193,Street & Transportation,"Street Illumination Construction, Replacement, or Upgrade",VA41,Street Lighting,2017 Bonds,Citywide,12/2025,2150000,0,2150000,0,0,2150000,0,,
2021,193,Street & Transportation,Street Lights At Parkdale Dr And Lawnview Ave,V177,Street and Improvements Alley,2017 Bonds,7,12/2022,16000,0,16000,0,0,16000,0,,
2021,193,Street & Transportation,Street Lights Wendelkin St,V178,Street and Improvements Alley,2017 Bonds,7,12/2022,112000,0,112000,0,0,112000,0,,
2021,194,Street & Transportation,Street Lights Within Claremont Neighborhood,V179,Street and Improvements Alley,2017 Bonds,7,12/2023,132838,0,132838,467162,0,600000,0,2022,2022
2021,194,Street & Transportation,Superior St From Catherine To W. Clarendon,S444,Street Reconstruction,2006 Bonds / 2012 Bonds,Citywide,Ongoing,536424,529638,6786,0,0,536424,0,,
2021,194,Street & Transportation,Sylvania Dr from Sinclair Ave to Vinemont St,V807,Street Resurfacing,2017 Bonds,9,09/2023,0,0,0,180898,0,180898,0,2022,2022
2021,194,Street & Transportation,Syracuse Dr from Wake Forrest Dr to Wake Forrest Dr,V804,Street Resurfacing,2017 Bonds,9,09/2023,0,0,0,240513,0,240513,0,2022,2022
2021,194,Street & Transportation,Terry St from S Haskell Ave to S Peak St,V811,Street Resurfacing,2017 Bonds,7,09/2022,142345,0,142345,0,0,142345,0,,
2021,194,Street & Transportation,Timber Oaks Dr From Shadow Ridge Dr To Shadow Ridge Dr,V284,Street Reconstruction,2017 Bonds,12,07/2022,703140,708275,-5135,171726,0,874866,0,2022,2022
2021,194,Street & Transportation,Traffic Accident Reduction Roadway Improvements - On- Demand,U232,Partnership Projects Intergovernmental,2017 Bonds,Citywide,12/2022,0,0,0,0,0,0,0,,
2021,194,Street & Transportation,Traffic Signal at Cantegral and Live Oak,W437,Traffic Signals,Capital Reimbursement Projects,14,12/2021,242059,221228,20832,0,0,242059,0,,
2021,194,Street & Transportation,Traffic Signal Construction,VA40,Traffic Signals,2017 Bonds,Citywide,12/2025,2300000,0,2300000,5650617,2049383,10000000,0,2022,2023
2021,195,Street & Transportation,Traffic Signal Infrastrucure Asset Management,VA42,Traffic Capacity & Improvements Safety Intersection,2017 Bonds,Citywide,12/2022,350000,0,350000,0,0,350000,0,,
2021,195,Street & Transportation,Traffic Signal Installations,VA28,Traffic Signals,2017 Bonds,Citywide,12/2022,14079591,6692595,7386996,1409777,2923973,18413341,0,2022,2023
2021,195,Street & Transportation,Traffic Signal Synchronization Project,VA27,Traffic Signals,2017 Bonds,Citywide,09/2024,1794102,142500,1651602,5754623,0,7548725,0,2022,2022
2021,195,Street & Transportation,Trammel Dr from Bennington Dr to Clemson Dr,V841,Street Resurfacing,2017 Bonds,7,05/2022,0,0,0,164228,0,164228,0,2022,2022
2021,195,Street & Transportation,Trammel Dr from Clemson Dr to E Northwest HWY,V806,Street Resurfacing,2017 Bonds,9,05/2022,0,0,0,216982,0,216982,0,2022,2022
2021,195,Street & Transportation,Trammel Dr from Fisher Rd to Bennington Dr,V791,Street Resurfacing,2017 Bonds,9,05/2022,0,0,0,421204,0,421204,0,2022,2022
2021,195,Street & Transportation,Tree Shadow Trl (5902-5942) And Flintshire Ct,S307,Alley Reconstruction,2012 Bonds,12,09/2022,490960,495244,-4285,0,0,495244,0,,
2021,195,Street & Transportation,Trojan St. - Burma Rd. To Fellows Ln.,V185,Street Petitions,2017 Bonds,7,12/2024,88523,90597,-2074,0,1009556,1098079,0,2023,2023
2021,195,Street & Transportation,Tuscany Way from Sinclair Ave to Lippitt Ave,V818,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,150337,0,150337,0,2022,2022
2021,195,Street & Transportation,Upton St From I-35 E To 12th St,V995,Target Neighborhood,2017 Bonds,4,02/2024,51613,53667,-2054,0,519523,571136,0,2023,2023
2021,196,Street & Transportation,US 75/ Mockingbird/ Lovers Lane Pedestrian Improvements- V144,,Partnership Projects Intergovernmental,2017 Bonds,14,07/2023,1100000,10609,1089391,0,0,1100000,0,,
2021,196,Street & Transportation,UT Southwestern Medical District,V140,Partnership Projects Intergovernmental,2017 Bonds,2,12/2024,503724,0,503724,3011669,3959680,7475073,0,2022,2023
2021,196,Street & Transportation,UT Southwestern- Modifications at Inwood,W313,Traffic Signals,2006 Bonds / Capital Reimbursement Projects,2,06/2022,123727,57842,65885,0,0,131868,0,,
2021,196,Street & Transportation,Valencia St from Sevilla St to East Grand Ave,V709,Street Resurfacing,2017 Bonds,3,09/2022,0,0,0,112504,0,112504,0,2022,2022
2021,196,Street & Transportation,Valley View- Walnut - IH-635 to City Limits,U234,Partnership Projects Intergovernmental,2006 Bonds / 2017 Bonds,"10, 11",07/2021,1073306,1039306,34000,0,0,1073306,0,,
2021,196,Street & Transportation,Vanette Ln From Fitzsimmons Dr To S Marsalis Ave,V253,Street Reconstruction,2017 Bonds,4,04/2024,63511,68526,-5015,0,505005,568516,0,2023,2023
2021,196,Street & Transportation,Viceroy Dr from King George Dr to Regal Row,V617,Street Resurfacing,2017 Bonds,2,05/2022,526955,0,526955,0,0,526955,0,,
2021,196,Street & Transportation,Vickery Blvd from Laneri Ave to Glencoe St,V383,Street Resurfacing,2017 Bonds,13,09/2023,1535,3768,-2233,0,128872,130407,0,2023,2023
2021,197,Street & Transportation,Vinemont St from Forest Grove Dr to Easton Rd,V761,Street Resurfacing,2017 Bonds,8,Ongoing,136994,0,136994,0,0,136994,0,,
2021,197,Street & Transportation,W 12th St from Briscoe Blvd to Hampton Rd,V192,Street Reconstruction,2017 Bonds,1,12/2023,602172,59752,542420,0,0,602172,0,,
2021,197,Street & Transportation,W Bay Cir from W Lawther Dr to Branchfield Dr,V786,Street Resurfacing,2017 Bonds,9,09/2022,342520,342520,0,0,0,342520,0,,
2021,197,Street & Transportation,W University Blvd from Inwood Rd to Eastern Ave,V935,Street Resurfacing,2017 Bonds,11,06/2022,0,0,0,429539,0,429539,0,2022,2022
2021,197,Street & Transportation,W University Blvd from Robin Rd to Inwood Rd,V938,Street Resurfacing,2017 Bonds,9,06/2022,103472,0,103472,0,0,103472,0,,
2021,197,Street & Transportation,W University Blvd From Roper St To Kenwell St,V157,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,2,10/2022,100595,101515,-920,0,0,101515,0,,
2021,197,Street & Transportation,Wake Forrest Dr from Lehigh Dr to Trammel Dr,V670,Street Resurfacing,2017 Bonds,9,09/2022,52513,0,52513,0,0,52513,0,,
2021,197,Street & Transportation,Walnut Hill - Malibu to Luna,U236,Partnership Projects Intergovernmental,2006 Bonds,10,12/2024,64114,63322,793,0,0,64114,0,,
2021,197,Street & Transportation,Walnut Hill and White Rock Trail Signal,VA43,Traffic Signals,2017 Bonds,10,07/2022,307000,0,307000,0,0,307000,0,,
2021,197,Street & Transportation,Waneta Dr From Robin Rd To Inwood Rd,V244,Street Reconstruction,2017 Bonds,2,12/2023,42066,45242,-3177,0,331778,373844,0,2023,2023
