cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2020,year_2021,year_2022,project_total,start_year,end_year
2019,111,Street & Transportation,Chapel Hill Rd from W Lawther Dr to Cathedral Dr,V557,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/20,0,0,0,123225,0,0,123225,2020,2020
2019,111,Street & Transportation,Charing Cross Ln from Staffordshire Dr to Flicker Ln,V594,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,96820,0,96820,0,0,-540,96280,2022,2022
2019,111,Street & Transportation,Chariot Dr from Trace Rd to Wimbelton Way,V840,Street Resurfacing,2017 General Obligation Bond Program,7,9/30/21,500,0,500,0,246400,0,246900,2021,2021
2019,112,Street & Transportation,Charlestown Dr from Nuestra Dr to Preston Rd,V603,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/21,0,0,0,0,300250,0,300250,2021,2021
2019,112,Street & Transportation,Checota Dr from N Masters Dr to Amity Ln,V683,Street Resurfacing,2017 General Obligation Bond Program,5,9/30/19,283935,206950,76985,0,0,0,283935,,
2019,112,Street & Transportation,Cherbourg St from Carbondale St to Dutch Harbor Ave,V159,Sidewalk Improvements,2017 General Obligation Bond Program,,,33394,10050,23344,0,0,0,33394,,
2019,112,Street & Transportation,Chesterton Dr from Lynbrook Dr to Lanward Dr,V649,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/20,0,0,0,80500,0,0,80500,2020,2020
2019,112,Street & Transportation,Cheyenne From Big Thicket To Elam,VA18,Thoroughfares,2017 General Obligation Bond Program,5,12/30/21,404981,404943,38,0,0,4095020,4500001,2022,2022
2019,112,Street & Transportation,Cheyenne From Lake June To Big Thickett - Phase I,VA17,Thoroughfares,2017 General Obligation Bond Program,5,12/30/21,584223,560879,23344,0,0,6516777,7101000,2022,2022
2019,112,Street & Transportation,Chimney Hill Ln from Abrams Rd to Wightman Pl,V217,Street Resurfacing,2017 General Obligation Bond Program,10,2/15/19,1005227,993382,11845,0,721619,0,1726846,2021,2021
2019,112,Street & Transportation,Chiswell Rd from Lanshire Dr to Audelia Rd,V632,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/20,0,0,0,63025,0,0,63025,2020,2020
2019,112,Street & Transportation,Christensen Dr from Latta St to Glover Pass,V525,Street Resurfacing,2017 General Obligation Bond Program,5,9/30/19,243736,177650,66086,0,0,0,243736,,
2019,112,Street & Transportation,Church Cir from End of Pavement to Church Rd,V809,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/21,0,0,0,0,46850,0,46850,2021,2021
2019,112,Street & Transportation,Church St From I-35 To Cliff To End,V248,Street Reconstruction,2017 General Obligation Bond Program,4,5/1/22,63586,63586,0,0,508730,0,572316,2021,2021
2019,112,Street & Transportation,Claren Ct Judi Ct,S237,Alley Reconstruction,2012 General Obligation Bond Program,12,9/30/19,233084,236844,-3760,0,0,0,233084,,
2019,112,Street & Transportation,Clarendon Dr (2-28' Lanes) from Ewing to Upton,V292,Street Reconstruction,2017 General Obligation Bond Program,4,1/31/23,0,0,0,257349,1458308,0,1715657,2020,2021
2019,112,Street & Transportation,Clarksdale Pl from Clarksdale Dr to End of Pavement,V798,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/22,0,0,0,0,0,629476,629476,2022,2022
2019,112,Street & Transportation,Classen Dr from E Northwest Hwy to Van Dyke Rd,V785,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,279200,0,279200,2021,2021
2019,112,Street & Transportation,Classen Dr from Northlake Dr to Waterview Rd,V707,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,204225,0,204225,2021,2021
2019,112,Street & Transportation,Claybrook Dr from Cliffrose Ln to Walnut Hill Ln,V470,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/21,0,0,0,0,120400,0,120400,2021,2021
2019,112,Street & Transportation,Clearbrook Ln from Duxbury Dr to Cheswick St,V505,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/19,238316,238316,0,0,0,0,238316,,
2019,113,Street & Transportation,Clearsprings Rd From Coit Rd To Sapling Way,V277,Street Reconstruction,2017 General Obligation Bond Program,11,11/14/22,0,0,0,0,473965,0,473965,2021,2021
2019,113,Street & Transportation,Clearsprings Rd from Sapling Way to Waterfall Way,V584,Street Resurfacing,2017 General Obligation Bond Program,11,9/30/20,0,0,0,119425,0,0,119425,2020,2020
2019,113,Street & Transportation,Clearsprings Rd from Waterfall Way to Maham Rd,V686,Street Resurfacing,2017 General Obligation Bond Program,11,9/30/20,0,0,0,125075,0,0,125075,2020,2020
2019,113,Street & Transportation,Clearwater Dr from Angleton Pl to Westfield Dr,V405,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,210953,210953,0,0,0,0,210953,,
2019,113,Street & Transportation,Clearwater Dr from Westfield Dr to Stults Rd,V504,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,220281,220281,0,0,0,0,220281,,
2019,113,Street & Transportation,Clearwater Dr from Woodbrook Dr to Angleton Pl,V381,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,126144,126144,0,0,0,0,126144,,
2019,113,Street & Transportation,Cliff Creek Crossing Dr from Kirnwood Dr to Marvin D Love Serv E,V425,Street Resurfacing,2017 General Obligation Bond Program,8,9/30/19,3546,0,3546,320054,0,0,323600,2020,2020
2019,113,Street & Transportation,Cloister Dr - Estacado - Ashcreek N Of Mccosh To S Of Peavy,V003,Alley Petitions,2017 General Obligation Bond Program,9,5/1/22,12980,12980,0,73020,0,0,86000,2020,2020
2019,113,Street & Transportation,Club Glen Dr from Whitehurst Dr to Arbor Trail Dr,V347,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,155551,155551,0,0,0,0,155551,,
2019,113,Street & Transportation,Club Manor Dr from S Hampton Rd to Club Wood Dr,V484,Street Resurfacing,2017 General Obligation Bond Program,3,9/30/18,132065,130975,1090,0,0,0,132065,,
2019,113,Street & Transportation,Club Terrace Dr S Hampton Rd to Club Wood Dr,V399,Street Resurfacing,2017 General Obligation Bond Program,3,9/30/18,176396,176396,0,0,0,0,176396,,
2019,113,Street & Transportation,Cobb St From Cobb St To Adair St,V288,Street Reconstruction,2017 General Obligation Bond Program,14,11/13/22,4915,4915,0,0,105390,0,110305,2021,2021
2019,113,Street & Transportation,Cochran Chapel Cir from Midway Rd to Cochran Chapel Cir,V339,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,140000,244,139756,0,0,0,140000,,
2019,113,Street & Transportation,Cockrell Hill - La Reunion to Singleton,U205,Intergovernmental Partnership Projects,2006 General Obligation Bond Program,6,11/21/22,6535460,6035946,499514,0,0,0,6535460,,
2019,113,Street & Transportation,Cockrell Hill from Bronze Way to Bass Way,V885,Street Resurfacing,2017 General Obligation Bond Program,3,9/30/20,0,0,0,311875,0,0,311875,2020,2020
2019,113,Street & Transportation,Cockrell Hill from Davis to the City Limits,U206,Intergovernmental Partnership Projects,2006 General Obligation Bond Program,Citywide,12/24/19,895297,794827,100470,0,0,0,895297,,
2019,113,Street & Transportation,Cockrell Hill From La Reunion To Singleton,V136,Intergovernmental Partnership Projects,2017 General Obligation Bond Program,6,9/10/21,0,0,0,1900000,0,0,1900000,2020,2020
2019,113,Street & Transportation,Cole from Harvard to Lee,S332,Thoroughfares,2012 General Obligation Bond Program,14,9/30/20,457905,109750,348156,0,0,0,457905,,
2019,114,Street & Transportation,Cole St from N Riverfront Blvd to Slocum St,V380,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/19,327331,327331,0,0,0,0,327331,,
2019,114,Street & Transportation,Coleridge St from Easton Dd to Sasanqua Ln,V824,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/22,0,0,0,0,0,1401503,1401503,2022,2022
2019,114,Street & Transportation,Collete At Tremont And Junius (Pilot Project),VA24,Public/Private Development,2017 General Obligation Bond Program,14,9/30/20,0,0,0,85750,0,0,85750,2020,2020
2019,114,Street & Transportation,Colorado Blvd.-Beckley Av. Area Sidewalk Enhancement,P791,Streetscape/Urban Design,2006 General Obligation Bond Program,"1, 3",3/31/19,675000,537934,137066,0,0,0,675000,,
2019,114,Street & Transportation,Columbia Ave/Main St from S Beacon St to Deep Ellum,VA12,Thoroughfares,2017 General Obligation Bond Program,2,9/30/21,369806,369806,0,0,0,3880195,4250001,2022,2022
2019,114,Street & Transportation,Commerce from Good- Latimer to Hall,U733,Streetscape/Urban Design,2006 General Obligation Bond Program / 2012 General Obligation Bond Program,Citywide,4/30/23,1751699,524563,1227136,0,0,0,1751699,,
2019,114,Street & Transportation,Commerce St from East Side Ave to Benson St,V808,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/20,0,0,0,50200,0,0,50200,2020,2020
2019,114,Street & Transportation,Commerce Street From Good Latimer To Exposition,VA16,Thoroughfares,2017 General Obligation Bond Program,2,5/1/22,31038,1399,29639,1423958,0,8245000,9699996,2020,2022
2019,114,Street & Transportation,Community - NW Hwy to Denton Rd,U247,Sidewalk Improvements,2006 General Obligation Bond Program,"1, 10, 11",7/15/22,84630,20823,63807,0,0,0,84630,,
2019,114,Street & Transportation,Community - Harry Hines to N.W. Hwy.,R803,Thoroughfares,2003 General Obligation Bond Program,6,7/15/22,839635,279169,560466,0,0,0,839635,,
2019,114,Street & Transportation,Concho St from McCommas Blvd to Martel Ave,V393,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/19,104546,104546,0,0,0,0,104546,,
2019,114,Street & Transportation,Concho St from Monticello Ave to Mercedes Ave,V409,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/21,0,0,0,0,42850,0,42850,2021,2021
2019,114,Street & Transportation,Concho St From Richmond Ave To Belmont Ave,V289,Street Reconstruction,2017 General Obligation Bond Program,14,11/12/22,49896,49896,0,0,343366,0,393262,2021,2021
2019,114,Street & Transportation,Congress Ave from Reagan St to Throckmorton St,V616,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/18,73589,73681,-92,0,0,0,73589,,
2019,114,Street & Transportation,Continental - Industrial to IH 35E,U783,Thoroughfares,2003 General Obligation Bond Program / 2006 General Obligation Bond Program,6,9/30/19,6082753,5975599,107154,0,0,0,6082753,,
2019,114,Street & Transportation,Corinth St from S Hardwood St to S Cesar Chavez Blvd,V533,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,61750,61750,0,0,0,0,61750,,
2019,115,Street & Transportation,Cortez Dr from Larga Dr to El Centro Dr,V498,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,158891,158891,0,0,0,0,158891,,
2019,115,Street & Transportation,Cortez Dr from Mixon Dr to Lenel Pl,V521,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,247516,247516,0,0,0,0,247516,,
2019,115,Street & Transportation,Cosgrove Dr from Merriman Pkwy to Tabor Dr,V728,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/21,0,0,0,0,182450,0,182450,2021,2021
2019,115,Street & Transportation,Cotillion Dr from Ferguson Rd to Puerto Rico Dr,V710,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,72625,0,72625,2021,2021
2019,115,Street & Transportation,Council District 1 Pedestrian Safety/Crosswalk Program,VA26,Public/Private Development,2017 General Obligation Bond Program,1,12/31/21,65000,0,65000,0,195000,0,260000,2021,2021
2019,115,Street & Transportation,Council District 14 Pedestrian Safety/Crosswalk Program,VA21,Public/Private Development,2017 General Obligation Bond Program,14,12/31/21,0,0,0,150000,0,0,150000,2020,2020
2019,115,Street & Transportation,Council District 5 Sidewalk Improvements,V150,Sidewalk Improvements,2017 General Obligation Bond Program,5,11/28/21,599953,21788,578165,0,0,0,599953,,
2019,115,Street & Transportation,Council District 8 Sidewalks,V169,Sidewalk Improvements,2017 General Obligation Bond Program,8,4/1/19,620000,25864,594136,0,0,0,620000,,
2019,115,Street & Transportation,Council District 9 Sidewalks (Locations TBD),V151,Sidewalk Improvements,2017 General Obligation Bond Program,9,6/8/23,476776,476776,0,0,0,0,476776,,
2019,115,Street & Transportation,Council District 9 traffic signals improvements,VA29,Public/Private Development,2017 General Obligation Bond Program,9,9/30/22,338400,0,338400,507600,0,0,846000,2020,2020
2019,115,Street & Transportation,Country Brook Dr,S241,Alley Reconstruction,2012 General Obligation Bond Program,12,4/9/20,253147,45259,207888,0,0,0,253147,,
2019,115,Street & Transportation,Country Creek Dr-Road Closure-Turn Around,VA23,Traffic Intersection Capacity and Safety Improvement,2017 General Obligation Bond Program,14,12/31/21,0,0,0,385875,0,42875,428750,2020,2022
2019,115,Street & Transportation,Covey Ct from Quail Run to End of Pavement,V576,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,100000,0,100000,0,0,0,100000,,
2019,115,Street & Transportation,Cragmont Ave from Abbott Ave to Glenwood Ave,V322,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/18,74347,74347,0,0,0,0,74347,,
2019,115,Street & Transportation,Creek Cove Dr from Great Trinity Forest Way to Ezekial Ave,V777,Street Resurfacing,2017 General Obligation Bond Program,8,9/30/20,0,0,0,144025,0,0,144025,2020,2020
2019,115,Street & Transportation,Creel Creek Cir from Creel Creek to End of Pavement,V575,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/20,0,0,0,44275,0,0,44275,2020,2020
2019,115,Street & Transportation,Creel Creek Dr from Creel Creek Cir to Springwater Dr,V445,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/20,0,0,0,35825,0,0,35825,2020,2020
2019,115,Street & Transportation,Creel Creek Dr from Mercer Dr to Creel Creek Cir,V634,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/20,0,0,0,117575,0,0,117575,2020,2020
2019,116,Street & Transportation,Crenshaw Dr From Cushing Dr To Old Seagoville Rd,S418,Street Petitions,2012 General Obligation Bond Program,5,11/5/20,854681,551047,303635,0,0,0,854681,,
2019,116,Street & Transportation,Cricket Dr from S Trego St to S Pleasant Woods Dr,V453,Street Resurfacing,2017 General Obligation Bond Program,5,9/30/19,1646,0,1646,0,0,0,1646,,
2019,116,Street & Transportation,Critical Bridges,V131,Bridge Repair and Modification,2017 General Obligation Bond Program,"1, 3, 4",6/30/22,0,334,-334,6129265,0,0,6129265,2020,2020
2019,116,Street & Transportation,Critical Bridges- Camp Wisdom Road over Ricketts Creek Bridg,VA33,Bridge Repair and Modification,2017 General Obligation Bond Program,,,93980,93980,0,0,0,0,93980,,
2019,116,Street & Transportation,Critical Bridges- Maple Avenue Bridge over Turtle Creek Brid,VA30,Bridge Repair and Modification,2017 General Obligation Bond Program,,,66110,66110,0,0,0,0,66110,,
2019,116,Street & Transportation,Critical Bridges- Marsalis Ave over Five Mile Creek,VA34,Bridge Repair and Modification,2017 General Obligation Bond Program,4,,201938,0,201938,305000,0,0,506938,2020,2020
2019,116,Street & Transportation,Critical Bridges- Marsalis Avenue over Cedar Creek-Dallas Zoo,VA35,Bridge Repair and Modification,2017 General Obligation Bond Program,,,25500,25500,0,0,0,0,25500,,
2019,116,Street & Transportation,Critical Bridges- Marsh Lane over Furneaux Creek Bridge Repa,VA32,Bridge Repair and Modification,2017 General Obligation Bond Program,,,12000,12000,0,0,0,0,12000,,
2019,116,Street & Transportation,Critical Bridges- Second Ave over White Rock Creek Bridge,VA31,Bridge Repair and Modification,2017 General Obligation Bond Program,9,,0,0,0,210000,0,0,210000,2020,2020
2019,116,Street & Transportation,Critical Bridges- W- Red Bird Lane over Woody Branch Creek,VA36,Bridge Repair and Modification,2017 General Obligation Bond Program,,,256637,256637,0,0,0,0,256637,,
2019,116,Street & Transportation,Cromwell Dr from Whirlaway Rd to Flaxley Dr,V685,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/21,0,0,0,0,265750,0,265750,2021,2021
2019,116,Street & Transportation,Crossman Ave From Pueblo St To Nomas St,V733,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/20,57590,0,57590,0,0,0,57590,,
2019,116,Street & Transportation,Crouch Rd From Old Ox Rd To S Lancaster Rd,VA19,Thoroughfares,2017 General Obligation Bond Program,8,5/1/22,433973,433973,0,0,0,3725841,4159814,2022,2022
2019,116,Street & Transportation,Crownover Ct from Genstar Ln to End of Pavement,V228,Street Reconstruction,2017 General Obligation Bond Program,12,7/17/22,88504,73885,14619,0,759965,0,848469,2021,2021
2019,116,Street & Transportation,Currin Dr From Pebbledowne Dr To End Of Pavement,V278,Street Reconstruction,2017 General Obligation Bond Program,11,8/20/22,33996,26384,7612,0,150893,0,184889,2021,2021
2019,116,Street & Transportation,Currin Dr from St Michaels Dr to Pebbledowne Dr,V223,Street Reconstruction,2017 General Obligation Bond Program,11,8/20/22,80951,69091,11860,0,728560,0,809511,2021,2021
2019,117,Street & Transportation,Cypress Hills Dr from Fox Trl to Black Berry Ln,V446,Street Resurfacing,2017 General Obligation Bond Program,11,3/21/19,135413,135413,0,0,0,0,135413,,
2019,117,Street & Transportation,Cypress Hills Dr. from Black Berry Ln to La Cosa Dr.,V337,Street Resurfacing,2017 General Obligation Bond Program,11,9/30/18,17696,17696,0,0,0,0,17696,,
2019,117,Street & Transportation,Dale Glade Dr from E Shore Dr to N St Augustine Dr,V781,Street Resurfacing,2017 General Obligation Bond Program,5,9/30/19,170000,170000,0,0,0,0,170000,,
2019,117,Street & Transportation,Dallas County 2006 Call for Projects,U208,Intergovernmental Partnership Projects,2006 General Obligation Bond Program,9,9/30/19,1141295,909612,231683,0,0,0,1141295,,
