cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2022,2023,2024
2022,Homeowner Extensions and Unserved Areas,202,Sewer Capital Program,Home-Unserv Exten - Improv - CS41,CS41.1,2022,2024,28689025,49979984,14212959,"1,250,000","1,250,000"
2022,Homeowner Extensions and Unserved Areas,202,Water Capital Program,Home-Unserv Exten - Improv - CW41,CW41.1,2022,2024,107256140,119403512,1646872,"1,900,000","1,900,000"
2022,"Mains, Pump Stations, and Associated Facilities",202,Sewer Capital Program,Mains Intercept - Lift Sta - PS40,PS40.1,2022,2024,205740974,698139323,176898349,"27,000,000","84,000,000"
2022,"Mains, Pump Stations, and Associated Facilities",202,Sewer Capital Program,Mains Intercept - Lift Sta - PS40,PS40.2,2022,2022,2454989,2455060,71,0,0
2022,"Mains, Pump Stations, and Associated Facilities",203,Sewer Capital Program,Mains Intercept - Lift Sta - PS40,PS40.3,2022,2022,222853880,221546926,(1306954),0,0
2022,"Mains, Pump Stations, and Associated Facilities",203,Sewer Capital Program,Mains Intercept - Lift Sta - PS40,PS40.4,2022,2022,180335777,247234340,66898563,0,0
2022,Relocations in Advance of Paving,203,Sewer Capital Program,Mains Intercept - Lift Sta - PS40,PS40.5,2022,2022,8045133,8056632,11499,0,0
2022,"Mains, Pump Stations, and Associated Facilities",203,Sewer Capital Program,Mains Intercept & Lift Sta - BS40,BS40.1,2022,2022,0,1822024,1822024,0,0
2022,"Mains, Pump Stations, and Associated Facilities",203,Sewer Capital Program,Mains Interecpt - Lift Sta - CS40,CS40.1,2022,2024,142827488,215338602,25061114,"10,700,000","9,700,000"
2022,"Mains, Pump Stations, and Associated Facilities",203,Sewer Capital Program,Mains Interecpt & Lift Sta - 8245,8245.1,2022,2022,0,5587579,5587579,0,0
2022,"Mains, Pump Stations, and Associated Facilities",203,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.1,2022,2024,60823241,759156921,351633680,"25,500,000","74,500,000"
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.2,2022,2022,2968862,2968862,1,0,0
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.3,2022,2022,377829995,377468176,(361819),0,0
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.4,2022,2022,3203818,4414305,1210487,0,0
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.5,2022,2022,186952103,252535026,65582924,0,0
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains/Pumping & Storage Fa - PW40,PW40.6,2022,2022,262368495,303232403,40863908,0,0
2022,"Mains, Pump Stations, and Associated Facilities",204,Water Capital Program,Mains-Pumping - Storage Fa - CW40,CW40.1,2022,2024,191212167,274198902,11976735,"20,100,000","9,160,000"
2022,Rehabilitatio n and Equipment,204,Water Capital Program,Major Maintenace - Rehab - CW50,CW50.1,2022,2024,180050573,250610651,22460078,"9,500,000","9,800,000"
2022,Rehabilitatio n and Equipment,204,Sewer Capital Program,Major Maintenance - Rehab - CS50,CS50.1,2022,2024,90886354,119872709,7986355,"4,000,000","4,500,000"
2022,Rehabilitatio n and Equipment,205,Water Capital Program,Major Maintenance & Rehab - PW50,PW50.1,,,1203741,1203741,0,0,0
2022,Rehabilitatio n and Equipment,205,Water Capital Program,Major Maintenance & Rehab - PW50,PW50.2,2022,2022,8595607,21758000,13162393,0,0
2022,Rehabilitatio n and Equipment,205,Sewer Capital Program,Major Maintenance & Rehabilitation - PS50,PS50.1,2022,2022,770276,10075000,9304724,0,0
2022,"Service Centers, Offices, and Research Facilities",205,Water Capital Program,Pay 1 - P290,P290.1,2022,2022,20201709,21391000,1189291,0,0
2022,Public Art,205,Water Public Arts Fund,Public Art Administration - Water Utilities - CW95,CW95.1,2022,2024,1065259,2248250,1057991,"25,000","25,000"
2022,Raw Water Pumping and Transmissio n,205,Water Capital Program,Raw Water Pump - Trans Fac - CW20,CW20.1,2022,2023,61245092,63184581,1439489,"500,000",0
2022,Raw Water Pumping and Transmissio n,205,Water Capital Program,Raw Water Pump - Trans Fac - PW20,PW20.1,2022,2024,124908,39500000,(124908),0,"5,000,000"
2022,Raw Water Pumping and Transmissio n,205,Water Capital Program,Raw Water Pump - Trans Fac - PW20,PW20.2,2022,2022,175701025,176107907,406882,0,0
2022,Raw Water Pumping and Transmissio n,206,Water Capital Program,Raw Water Pump - Trans Fac - PW20,PW20.3,2022,2022,7691648,30012003,22320355,0,0
2022,Raw Water Pumping and Transmissio n,206,Water Capital Program,Raw Water Pump - Trans Fac - PW20,PW20.4,2022,2022,11630019,18515904,6885885,0,0
2022,Raw Water Pumping and Transmissio n,206,Water Capital Program,Raw Water Pump - Trans Fac - PW20,PW20.5,2022,2022,2114057,75000000,32885943,0,0
2022,Relocations in Advance of Paving,206,Sewer Capital Program,Relocations Due To Paving - 8247,8247.1,2022,2022,0,505060,505060,0,0
2022,Relocations in Advance of Paving,206,Sewer Capital Program,Relocations Due To Paving - CS42,CS42.1,2022,2024,37174551,46223211,3298660,"1,150,000","1,150,000"
2022,Relocations in Advance of Paving,206,Water Capital Program,Relocations Due To Paving - CW42,CW42.1,2022,2024,69403069,96845609,1442540,"6,400,000","6,400,000"
2022,Relocations in Advance of Paving,206,Sewer Capital Program,Relocations Due To Paving - PS42,PS42.1,2022,2024,9513211,108887848,374637,"22,400,000","22,400,000"
2022,Relocations in Advance of Paving,206,Sewer Capital Program,Relocations Due To Paving - PS42,PS42.2,2022,2022,62082,64053,1971,0,0
2022,Relocations in Advance of Paving,206,Sewer Capital Program,Relocations Due To Paving - PS42,PS42.3,2022,2022,40931227,41542329,611102,0,0
2022,Relocations in Advance of Paving,207,Sewer Capital Program,Relocations Due To Paving - PS42,PS42.4,2022,2022,57591003,108044195,50453192,0,0
2022,Relocations in Advance of Paving,207,Water Capital Program,Relocations Due To Paving - PW42,PW42.1,2022,2024,9041966,46454299,412333,"7,400,000","7,400,000"
2022,Relocations in Advance of Paving,207,Water Capital Program,Relocations Due To Paving - PW42,PW42.2,2022,2022,124421,432640,308219,0,0
2022,Relocations in Advance of Paving,207,Water Capital Program,Relocations Due To Paving - PW42,PW42.3,2022,2022,77027663,77803022,775359,0,0
2022,Relocations in Advance of Paving,207,Water Capital Program,Relocations Due To Paving - PW42,PW42.4,2022,2022,28074301,58830477,30756177,0,0
2022,Relocations in Advance of Paving,207,Water Capital Program,Relocations Due To Paving - PW42,PW42.5,2022,2022,40070352,71735035,31664683,0,0
2022,"Service Centers, Offices, and Research Facilities",207,Water Capital Program,Series 2009A Revenue Bonds - 0624,0624.1,2022,2022,5737536,6447660,710124,0,0
2022,"Service Centers, Offices, and Research Facilities",207,Sewer Capital Program,Service Ctr/Ofcs/Resear ch - PS60,PS60.1,2022,2022,0,7950001,7950001,0,0
2022,"Service Centers, Offices, and Research Facilities",207,Sewer Capital Program,Service Ctr/Ofcs/Resear ch - PS60,PS60.2,,,3473810,3473810,0,0,0
2022,"Service Centers, Offices, and Research Facilities",208,Water Capital Program,Service Ctr/Ofcs/Resear ch - PW60,PW60.1,2022,2022,93449,0,(93449),0,0
2022,"Service Centers, Offices, and Research Facilities",208,Water Capital Program,Service Ctr/Ofcs/Resear ch - PW60,PW60.2,2022,2022,6638448,6905863,267415,0,0
2022,"Service Centers, Offices, and Research Facilities",208,Water Capital Program,Service Ctr/Ofcs/Resear ch - PW60,PW60.3,2022,2023,1096556,23690000,10593444,"12,000,000",0
2022,"Service Centers, Offices, and Research Facilities",208,Water Capital Program,Service Ctr-Ofcs- Research - CW60,CW60.1,2022,2024,46855030,119211317,2356287,"3,000,000","13,000,000"
2022,"Service Centers, Offices, and Research Facilities",208,Sewer Capital Program,Service Ctr-Ofcs- Research2 - CS60,CS60.1,2022,2024,17423226,23524746,(1898480),0,"8,000,000"
2022,Wastewater Treatment Plants and Associated Facilities,208,Sewer Capital Program,Southside Wastewater Tbmt - BS31,BS31.1,2022,2022,0,8458987,8458987,0,0
2022,Wastewater Treatment Plants and Associated Facilities,208,Sewer Capital Program,Southside Ww Treat Pl - Fa - CS31,CS31.1,2022,2022,105473848,110066321,2592473,0,0
2022,Wastewater Treatment Plants and Associated Facilities,209,Sewer Capital Program,Southside Ww Treat Pl - Fa - PS31,PS31.1,2022,2022,166641230,167022201,380972,0,0
2022,Wastewater Treatment Plants and Associated Facilities,209,Sewer Capital Program,Southside Ww Treat Pl - Fa - PS31,PS31.2,2022,2022,32129197,60000000,27870803,0,0
