cip_year,project_type,source_page,department,project_name,council_district,start_year,end_year,previous_appropriations,project_total,year_2019,year_2020,year_2021,year_2022,year_2023
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6607-6831 Desco Drive - 6706-6838 Prestonshire Lane,13,2021,2021,42679,426790,0,0,384111,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6808-7038 Hunters Ridge Dr - 6807-6959 Town Bluff Dr,11,2021,2021,50355,503548,0,0,453193,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6816-6858 Freemont St - 6809-6851 Whitehill St,9,2021,2021,21093,210926,0,0,189833,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6906-6954 Kingsbury Dr - 6907-6949 Winchester St,9,2021,2021,23205,232050,0,0,208845,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6906-7030 Orchid Ln -6909-7007 Meadowbriar Ln -Pemberton Dr,11,2021,2021,35535,355348,0,0,319813,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6915-6965 Freemont St - 6914-6964 Wakefield St,9,2021,2021,22783,227826,0,0,205043,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,6920-7038 Midbury Dr - 6919-7033 Northaven Rd,11,2021,2021,4373,43730,0,0,39357,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7005-7065 Freemont St - 7006-7066 Wakefield St,9,2021,2021,27365,273650,0,0,246285,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7023-7031 Wakefield St - 7049-7053 Wakefield Cir,9,2021,2021,8678,86776,0,0,78098,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7027-7203 Hunnicut Rd - 7012-7108 Belteau Ln,7,2021,2021,26117,261170,0,0,235053,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7103-7133 Echo Bluff Dr - 7202-7226 Rustic Valley Dr,12,2021,2021,28569,285694,0,0,257125,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7105-7227 Bluefield Dr - 7311- 7427 Carta Valley Dr,12,2021,2021,42875,428750,0,0,385875,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7129-7195 Elliott Dr - 7130-7184 Rolling Fork Dr,7,2021,2021,28219,282191,0,0,253972,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7151-7203 Gracefield Ln - 7101-7145 Crooked Oak Dr,12,2021,2021,45641,456410,0,0,410769,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7206 -7446 La Sobrina Dr - 7223-7441 Whispering Pine Dr,12,2021,2021,52266,522659,0,0,470393,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7306-7540 Gayglen Dr - 7303-7533 Neuhoff Dr,8,2021,2021,51310,513103,0,0,461793,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7309-7435 Tangleglen Dr - 7364-7450 Tophill Ln,11,2021,2021,29300,293000,0,0,263700,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7405-7443 Lynworth Dr - 7408-7438 Chattington Dr,11,2021,2021,21403,214032,0,0,192629,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7501-7631 Ashcrest Ln - 7502-7578 Christie Ln,3,2021,2021,45641,456410,0,0,410769,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7604-7608 Dornoch Ln - 7603-7605 Lairds Ln,12,2021,2021,10606,106060,0,0,95454,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7606-7672 Rolling Acres Dr - 7615-7651 Tophill Ln,11,2021,2021,25321,253207,0,0,227886,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7607-777 La Sobrina Dr - 7624-7772 Querida Ln,12,2021,2021,55769,557693,0,0,501924,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7620-7768 La Manga Dr - 7625-7771 Querida Ln,12,2021,2021,50450,504504,0,0,454054,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7805-7871 La Verdura Dr - 7806-7846 El Pastel Dr,12,2021,2021,26977,269770,0,0,242793,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7805-7887 Querida Ln - 7808-7858 La Manga Dr,12,2021,2021,27359,273591,0,0,246232,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7806-7870 Querida Ln - 7807-7867 La Sobrina Dr,12,2021,2021,33347,333470,0,0,300123,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,7905-7933 Olusta Dr - 7932 Great Trinity Forest Way,8,2021,2021,19078,190781,0,0,171703,0,0
2018,6510-6580 Calais Dr - 6509-6565 Crestmere,141,Public Works,806-954 Ivywood Dr - 807-951 Jadewood Dr,8,2021,2021,38570,385703,0,0,347133,0,0
2018,9003-9131 Webb Kay Dr - 9006-9132 Windy,142,Public Works,Crest Dr,10,2021,2021,49368,493676,0,0,444308,0,0
2018,9003-9131 Webb Kay Dr - 9006-9132 Windy,142,Public Works,9506-9650 Dartridge Dr - 9605-9679 Covemeadow Dr,10,2021,2021,44781,447811,0,0,403030,0,0
2018,9003-9131 Webb Kay Dr - 9006-9132 Windy,142,Public Works,9603-9616 Greensprint Drive - 9626-9626 Church Rd,10,2021,2021,10351,103513,0,0,93162,0,0
2018,9003-9131 Webb Kay Dr - 9006-9132 Windy,142,Public Works,9606-9734 Shady Dale Lane - 9709-9733 Shoreview Rd,10,2021,2021,26881,268814,0,0,241933,0,0
2018,9003-9131 Webb Kay Dr - 9006-9132 Windy,142,Public Works,9805-8805 Buxhill Dr - 9804-9846 Chiswell - 8805 Fenchurch,10,2021,2021,29910,299096,0,0,269186,0,0
2018,Assessment Funds for Sidewalk,143,Public Works,Improvements 2019 Assessment for Sidewalk Improvements,Citywide,2019,2019,0,2693140,2693140,0,0,0,0
2018,Assessment Funds for Sidewalk,143,Public Works,Bridge Repair and Modification Bridge Repair and Modification,"2, 14",,,1900,1900,0,0,0,0,0
2018,Assessment Funds for Sidewalk,144,Public Works,Critical Bridges,SW,2019,2020,0,6300000,3600000,2700000,0,0,0
2018,Hike and Bike Trails,145,Public Works,Bachman Lake Trail,"1,4",,,46776,46776,0,0,0,0,0
2018,Hike and Bike Trails,145,Public Works,Coombs Trinity Connect,3,,,330000,330000,0,0,0,0,0
2018,Cockrell Hill from Davis to the City Limits / U206 / 8T22 / 3,146,Public Works,Cockrell Hill From La Reunion To Singleton,6,2020,2020,0,1888956,0,1888956,0,0,0
2018,Davis - Hampton to Westmoreland / U209 / 7T22,147,Public Works,Davis Street from Cockrell Hill to Clinton Ave,"1, 3",2020,2020,1603026,4801513,0,3198487,0,0,0
2018,Davis - Hampton to Westmoreland / U209 / 7T22,147,Public Works,Dolphin Road from Haskell to Spring,7,2020,2020,0,2000000,0,2000000,0,0,0
2018,Davis - Hampton to Westmoreland / U209 / 7T22,147,Public Works,Garland/Gaston/East Grand Intersection Safety Improvements,"2, 9, 14",2022,2022,0,1100000,0,0,0,1100000,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,318374,318374,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,37080,37080,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,10792,10792,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,94055,94055,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,44761,44761,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,19298,19298,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,34277,34277,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Industrial-S IH30-N Commerce,"1,6",,,11358,11358,0,0,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,LBJ/Skillman Intersection Improvements,10,2020,2020,0,6500000,0,6500000,0,0,0
2018,Industrial Blvd - Cadiz St to Continental Ave / U215 / 7T22,147,Public Works,Modern Streetcar Extension,14,,,1452441,1452441,0,0,0,0,0
2018,Motor St - IH 35E to Medical Center Dr / U222 / 8T22 / 2,148,Public Works,Motor Street From Harry Hines To Stemmons,"2,14",,,336543,336543,0,0,0,0,0
2018,MOUNTAIN CREEK PARKWAY FROM 2400' / SE OF EAGLE FORD TO CLARK / S403 / 2U22 / 3,148,Public Works,Northwest Highway/Preston Parking/Transportation Interface,13,2022,2022,0,10000000,0,0,0,10000000,0
2018,Park Lane - US 75 To Greenville / U227 / 2T22 / 13,148,Public Works,Prairie Creek Bridge over UPRR Tracks,7,2019,2021,0,9200000,700000,500000,8000000,0,0
2018,Park Lane - US 75 To Greenville / U227 / 2T22 / 13,148,Public Works,Riverfront From Uppr Tracks To Cadiz,"1, 2 ,6",,,73666,73666,0,0,0,0,0
2018,Skillman-Audelia-Whitehurst / R482 / 4R22 / 10,148,Public Works,SOPAC-Katy Trail Drainage-Erosion Improvements,9,2020,2020,104849,695932,0,591083,0,0,0
2018,Spring Valley Rd From Coit Rd To Goldmark / Sidewalk And Pedes / S404 / 2U22 / 11,148,Public Works,US 75-Mockingbird-Lovers Lane Pedestrian Improvements,14,2020,2021,109396,1099396,0,60000,930000,0,0
2018,Valley Viewwalnut - Ih 635 To City Limits / U234 / 8T22,148,Public Works,Wheatland Road From City Limits To University Hills,8,2020,2021,35001,1799099,0,599099,1164999,0,0
2018,Public / Private Development,148,Public Works,Infrastructure Imp-Public,"4,5,7",,,985551,985551,0,0,0,0,0
2018,2012 PUBLIC ART PROJECTS - STREETS / PA13 / 2U22 / Citywide,149,Public Works,Public Art Admin-PBW,CW,,,26202,26202,0,0,0,0,0
2018,2012 PUBLIC ART PROJECTS - STREETS / PA13 / 2U22 / Citywide,149,Public Works,Public Art Proj -Flood,,,,97733,97733,0,0,0,0,0
2018,2012 PUBLIC ART PROJECTS - STREETS / PA13 / 2U22 / Citywide,149,Public Works,Public Art Projects-PBW,CW,,,104808,104808,0,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Resurfacing - Reconstruction Improvements,SW,2019,2019,4100000,8200000,4100000,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Sidewalk Improvements 10th Street Historic District Sidewalk Improvements,4,2019,2019,0,689857,689857,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,2017 Sidewalk Improvements for Seniors,Citywide,,,310579,310579,0,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Baraboo Dr From Highland Hills Dr To End Of Pavement,7,2019,2019,5788,58189,52401,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Bristol Ave From March Ave To Hopkins Ave,2,2019,2019,7941,79826,71885,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Cherbourg St From Carbondale St To Dutch Harbor Ave,7,2019,2019,3322,33394,30072,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Council District 5 Sidewalk Improvements,5,2019,2019,41389,619554,578165,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Council District 8 Sidewalks,8,2019,2019,61640,619640,558000,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Council District 9 Sidewalks (Locations TBD),9,2019,2019,0,476776,476776,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Driskell St From Colonial Ave To S Central Ser Rd,7,2019,2019,2087,20978,18891,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Everglade Rd From N Jim Miller Rd To Symphony Lane,7,2019,2019,5984,60153,54169,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Fellows Ln From Carbondale St To Hull Ave,7,2019,2019,2555,25688,23133,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Ferguson Rd Sidewalk Imp From Rocky Glen To Gray Cliff,7,2019,2019,24358,244858,220500,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Frankford (South Side) From Dickerson St To Coit Rd,12,2021,2021,0,100000,0,0,100000,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Kimball Neighborhood Plus Target Area Sidewalk Improvements,3,2019,2019,0,350000,350000,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Kiska St From Yancy St To Fellows Ln,7,2019,2019,8069,81117,73048,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Mc Kinney Ave Pedestrian Safety Improvement,14,2019,2019,74564,749564,675000,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Oak Lawn-Cedar Springs Area Imp [SW- Lighting-Ped Safety Imp],2,2019,2019,49709,499709,450000,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,149,Public Works,Park Row Ave From South Central Expy To Jeffries St,7,2019,2019,16091,161754,145663,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,150,Public Works,Perryton Dr Sidewalk Connection,3,,,101594,101594,0,0,0,0,0
2018,Resurfacing & Reconstruction Improvements,150,Public Works,Rothington Rd From Chariot Dr To S Buckner Blvd,7,2019,2019,4098,41192,37094,0,0,0,0
2018,"Sidewalk Improvements along Arterial Streets / TBD / U271 / 8T22 / 1, 10, 11",150,Public Works,Sidewalk Improvements - CD projects,Citywide,,,78849,78849,0,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,Sidewalks 50-50 and ADA Ramps,SW,2019,2022,1240746,6232746,1248000,1248000,1248000,1248000,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,South Blvd From South Central Expy To Meadow St,7,2019,2019,22348,224658,202310,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,Tyler From Illinois Ave To Lebanon [East Side Only],1,2019,2019,35990,361790,325800,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,W Jefferson Blvd [S Side]- N Westmoreland Rd To N. Plymouth,1,2019,2019,36070,362596,326526,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,W University Blvd From Roper St To Kenwell St,2,2019,2019,9428,94778,85350,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,Wendelkin St From Pennsylvania Ave To Driskell St,7,2019,2019,11925,119876,107951,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,White Rock Creek Trail Access Paths Sidewalk Connection,10,,,222696,222696,0,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,Willow Ln [North Side] From Preston Rd To Hillcrest Rd,11,2019,2019,135511,1362235,1226724,0,0,0,0
2018,Sidewalk Improvements District 4 / S417 / 4U22 / 4,150,Public Works,Wright Street From S. Oak Cliff To Edgefield,1,2019,2019,44453,446866,402413,0,0,0,0
2018,Greentree Ln.-Rockway Dr. - Fisher Rd. To,151,Public Works,Westbrook - Fisher,9,2019,2019,12129,121929,109800,0,0,0,0
2018,Greentree Ln.-Rockway Dr. - Fisher Rd. To,151,Public Works,Jeffries St. - Tanner St. To Warren Ave. [Sidewalk],7,2019,2019,3678,36978,33300,0,0,0,0
2018,Street and Alley Improvement Projects,151,Public Works,Street and Alley Improvement Projects,Citywide,2019,2023,20400373,122402238,20400373,20400373,20400373,20400373,20400373
2018,Street and Alley Improvement Projects,151,Public Works,Street Design and Paving Manual,Citywide,,,46000,46000,0,0,0,0,0
2018,Crenshaw Dr From Cushing Dr To Old / Seagoville Rd / S418 / 3U22 / 5,151,Public Works,Dirk St. - Alley South Of Martel Ave. To Martel Ave. [St],14,2021,2021,14515,145915,0,0,131400,0,0
2018,Gardenview Dr From Alto Garden Dr To Loma / Garden Av / S421 / 4U22 / 5,151,Public Works,Ginger Ave. - Dacki Ave. To Goldie Ave.- Brandon St.,3,2021,2021,195756,1967856,0,0,1772100,0,0
2018,Gardenview Dr From Alto Garden Dr To Loma / Garden Av / S421 / 4U22 / 5,151,Public Works,Harlandale Ave. - Ohio Ave. To Illinois Ave.,4,2021,2021,53587,538687,0,0,485100,0,0
2018,Gardenview Dr From Alto Garden Dr To Loma / Garden Av / S421 / 4U22 / 5,151,Public Works,Hord Ave. - Moler St. To Brandon St.,3,2021,2021,84506,849506,0,0,765000,0,0
2018,Longhorn Street From Bar X St To Ferguson / Rd / S422 / 3U22 / 7,151,Public Works,Lonsdale Ave. Sarah Lee Ln. to Lake June Rd.,5,2021,2021,1928132,2421066,0,0,492934,0,0
2018,Longhorn Street From Bar X St To Ferguson / Rd / S422 / 3U22 / 7,151,Public Works,Lonsdale from Sarah Lee to Lake June Rd,9,,,109074,109074,0,0,0,0,0
2018,Michigan Ave From Saner Ave To Hobson Ave / S423 / 3U22 / 4,151,Public Works,Ridgecrest Rd. - Holly Hill Dr. To SOPAC Tr E Of Eastridge,13,2019,2021,0,5512000,551200,0,4960800,0,0
2018,Michigan Ave From Saner Ave To Hobson Ave / S423 / 3U22 / 4,151,Public Works,South Ewing Ave From Sleeth St To Ann Arbor Ave,4,2021,2021,88980,894480,0,0,805500,0,0
2018,Michigan Ave From Saner Ave To Hobson Ave / S423 / 3U22 / 4,151,Public Works,Trojan St. - Burma Rd. To Fellows Ln.,7,2021,2021,0,1089366,0,0,1089366,0,0
2018,Street Reconstruction,152,Public Works,10th St from I-35 to Clarendon Dr,4,2021,2021,0,3252260,0,0,3252260,0,0
2018,Street Reconstruction,152,Public Works,6100 Blk Of Calm Meadow,12,2020,2020,52854,528539,0,475685,0,0,0
2018,Street Reconstruction,152,Public Works,Aberdeen Ave From Edgemere Rd To Thackery St,13,2020,2020,79397,793966,0,714569,0,0,0
2018,Street Reconstruction,152,Public Works,Adair St From Cobb St To 500 Ft North Of Cobb St,14,2020,2020,8153,81530,0,73377,0,0,0
2018,Street Reconstruction,152,Public Works,Alpha Rd from Barton Dr to Noel Rd,11,2019,2021,0,1066503,106650,0,959853,0,0
2018,Street Reconstruction,152,Public Works,Alpha Rd From End Of Pavement To Barton Dr,11,2021,2021,116755,1167548,0,0,1050793,0,0
2018,Street Reconstruction,152,Public Works,Alpha Rd from Noel Rd to Montfort Dr,11,2019,2021,0,2029317,202932,0,1826385,0,0
2018,Street Reconstruction,152,Public Works,Anzio Cir from Garapan Dr to S Polk St,4,2021,2021,0,1140900,0,0,1140900,0,0
2018,Street Reconstruction,152,Public Works,Arbor Park Dr from Robin Meadow Dr to Whitehurst Dr,10,2019,2020,0,1339207,133921,1205286,0,0,0
2018,Street Reconstruction,152,Public Works,Arborcrest Dr From Bluewood Dr To Partridge Dr,8,2020,2020,90642,906420,0,815778,0,0,0
2018,Street Reconstruction,152,Public Works,Avenue H From E 11Th St To Sanderson Ave,4,2021,2021,84292,842917,0,0,758625,0,0
2018,Street Reconstruction,152,Public Works,Babcock Dr From Bernal Dr To Canada Dr,6,2021,2021,43642,436424,0,0,392782,0,0
2018,Bismark Dr From E. Ledbetter To 51St / S448 / 3U22 / 4,152,Public Works,Blossomheath Ln From Lbj Serv N To Thistle Ln,11,2020,2020,44701,447009,0,402308,0,0,0
2018,Bismark Dr From E. Ledbetter To 51St / S448 / 3U22 / 4,152,Public Works,Blossomheath Ln from Thistle Ln to Alpha Rd,11,2019,2020,0,509024,50902,458122,0,0,0
2018,Bismark Dr From E. Ledbetter To 51St / S448 / 3U22 / 4,152,Public Works,Bombay Ave from Huron Dr to Thurston Dr,2,2019,2020,0,1286618,128662,1157956,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Bonnie View Rd from Ann Arbor Ave to Cummings St,4,2019,2020,0,2255054,225505,2029549,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Boundbrook Ave From Greenville Ave To Woodbrook Dr,10,2020,2020,40881,408807,0,367926,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Bradford Dr from Maple Springs Blvd to Hedgerow Dr,2,2019,2020,0,1944976,194498,1750478,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Broken Bow Rd from 9635 Broken Bow Rd to Fieldcrest Dr,10,2019,2020,0,601802,60180,541622,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Brookshire Dr From Orchid Ln To Brookshire Cir,11,2021,2021,31603,316031,0,0,284428,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Burroaks Cir From Burroaks Dr To End Of Pavement,8,2020,2020,43500,435000,0,391500,0,0,0
2018,Bonnie View From Overton To Springview / S308 / 3U22 / 4,152,Public Works,Canada Dr From Babcock Dr To Leesburg St,6,2020,2020,76899,768993,0,692094,0,0,0
2018,Canada Dr From Tamerisk St To / Westmoreland Rd / S309 / 4U22 / 6,153,Public Works,Carpenter Ave From S Malcom X Blvd To Meadow St,7,2021,2021,297582,391240,0,0,93658,0,0
2018,Cedardale Paving & Drainage Improvements / W154 / 4T22 / 8,153,Public Works,Chimney Hill Ln from Abrams Rd to Wightman Pl,10,2019,2020,0,1726846,172685,1554161,0,0,0
2018,Cedardale Paving & Drainage Improvements / W154 / 4T22 / 8,153,Public Works,Church St From I-35 To Cliff To End,4,2021,2021,57232,572317,0,0,515085,0,0
