cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
2012,Trans - Roadway,677,Transportation & Storm Water,Miramar Road-Interstate 805 Easterly Ramps,,,Council District: 5; Community Plan: University,7650000,7650000,This project provides for widening Miramar Road to eight lanes from the Interstate 805 easterly on and off-ramps to 300 feet east of Eastgate Mall. It includes dual left-turn lanes at Eastgate Mall. Phase I work consists of the construction of road improvements west of Eastgate Mall. Phase II will construct an exclu- sive right turn lane on westbound Miramar Road approaching Eastgate Mall and an exclusive right turn lane on southbound Eastgate Mall.,"This project is needed to improve traffic flow, and is included in the Council approved North University City Community Plan and Facilities Benefit Assessment Document per the North University City Public Facilities Financing Plan - Project 50.",0,0,0,0,0,0,0
2012,Drainage - Best Mgt Practices (BMPs),678,Transportation & Storm Water,Mission Bay Sewer Interceptor System,,,"Council District: 1, 2, 6; Community Plan: Peninsula, Mission Beach, La Jolla, Ocean Beach",1747550,1747550,This project will upgrade 31 low flow diversion sites in Mission Bay. These sites divert storm water runoff from the storm drain to the sewer system during low flow conditions.,"This project rehabilitates and upgrades various low flow diversion systems. The Mission Bay low flow diversions have been in operation since 1987 and need rehabilitation and upgrades to bring them up to current safety and operational standards. The sub-systems of 31 sites were identified to be in need of repair because of salt water corrosion, outdated instrumentation and control equipment, and poor access for mainte- nance personnel.",0,0,0,0,0,0,0
2012,Trans - Ped Fac - Sidewalks,679,Transportation & Storm Water,Mission Beach Boardwalk Bulkhead,2013,2013,Council District: 2; Community Plan: Mission Beach,892225,5392225,"This project provides for preserving the life of the historic Mission Beach bulkhead from Balboa Court to Pacific Beach Drive. The project includes replacing the concrete deck, restoring the wall backfill, and replacing the parapet.",This project will preserve the life of the bulkhead which was built in 1928.,3500000,1000000,0,0,0,0,0
2012,Trans - Ped Fac - Sidewalks,680,Transportation & Storm Water,Mission Beach Boardwalk Widening Project,,,"Council District: 2; Community Plan: Mission Beach, Pacific Beach",410500,3163500,"This project increases public accessibility of the beach areas in Pacific and Mission Beach. Phase I of this project completed the widening of 1.34 miles of boardwalk along Oceanfront Walk and Ocean Boulevard from Ventura Place to Santa Rita Place. This included widening of the existing concrete boardwalk by nine feet and the creation of a three foot wide landscape buffer zone immediately to the east of, and adjacent to, the boardwalk. Phase II, which is complete, was a safety study. Phase III provides for the acquisition of the right-of-way at Santa Rita Place and from Pacific Beach Drive to Oliver Avenue. Phase IV will complete the widening from Santa Rita Place to Thomas Avenue.",This project provides enhancements to promote safe pedestrian access.,2753000,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,681,Transportation & Storm Water,Mission City Parkway,,,Council District: 6; Community Plan: Mission Valley,2787315,10057812,"This project provides for a new two-lane bridge extending Mission City Parkway from the inter- section of Camino Del Rio North to the north over the San Diego River. Mission City Parkway would connect to Fenton Parkway, which was constructed by a developer as part of the Mission City Development. This proj- ect also provides for an additional entrance to QUALCOMM Stadium. This project description is preliminary and the amounts shown below only reflect the funding currently programmed. The total funding needs of the project will be determined once a final scope of work is established.","The bridge is part of the approved Mission City Plan and is being constructed from funding provided by H. G. Fenton as part of the settlement with the City implementing the Mission City Development, specifically for the construction of the bridge and roadway.",7270497,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),682,Transportation & Storm Water,Mission Trails Regional Park,,,"Council District: 6; Community Plan: Navajo, Mission Valley",201500,201500,This project provides for various bikeway projects along the San Diego River Bike Path between Mission Trails and Mission Bay in the Mission Valley Community.,"This project will provide safe, as-needed bikeways for bicyclists and pedestrians in the Mission Valley and Navajo communities.",0,0,0,0,0,0,0
2012,Trans - Roadway - Street Lighting,683,Transportation & Storm Water,Mount Hope,,,Council District: 4; Community Plan: Southeastern San Diego,633637,633637,This project provides for median improvements and the installation of street lights at and near Mount Hope and Market Street.,"This project will improve safety by installing street lighting and median improvements, which will beautify and enhance the community once completed.",0,0,0,0,0,0,0
2012,Trans - Signals - Interconnections,684,Transportation & Storm Water,Navajo Road Interconnect,,,Council District: 7; Community Plan: Navajo,51000,51000,This project provides for traffic signal communication between seven traffic signals on Navajo Road from Park Ridge Boulevard to Lake Murray Boulevard. Wireless interconnect systems will be used in order to avoid street trenching.,"This project will accommodate the need to centrally control heavily-traveled arterials and pro- vide constant surveillance for efficient traffic signal operation and maintenance. The benefits include reduced stops, delays, fuel consumption and emissions.",0,0,0,0,0,0,0
2012,Trans - Roadway,685,Transportation & Storm Water,New Heritage Road (Otay Valley Road)-Central,,,Council District: 8; Community Plan: Otay Mesa,4319794,4319794,This project provides for realigning a portion of the existing two-lane roadway by a private developer as an interim improvement. This work will be completed by an adjacent private developer and be reimbursed through Facilities Benefit Assessment credits.,"The transportation element of the Otay Mesa Community Plan suggests that an integrated trans- portation network will provide mobility, accessibility and safety for the residents and businesses traveling to, from, and through the community. See Project Number T-21.3i in the Otay Mesa Public Facilities Financing Plan.",0,0,0,0,0,0,0
2012,Trans - Ped Fac - Sidewalks,686,Transportation & Storm Water,New Walkways,2013,2017,Council District: Citywide; Community Plan: Citywide,4237331,10739595,This annual allocation provides for the construction of sidewalks citywide.,This project provides permanent sidewalks to promote pedestrian safety and access.,0,1007516,1509484,985264,2000000,1000000,0
2012,Trans - Bridge - Vehicular,687,Transportation & Storm Water,North Harbor Drive Navy Estuary Seismic Retrofit,,,Council District: 2; Community Plan: Peninsula,17584481,17584481,"This project provides for the seismic retrofit of the North Harbor Drive Bridge, which will con- sist of stabilizing the existing piers and joining the paired piers together at the waterline to increase support dur- ing seismic events. Televising of the 87-inch force main is included.",The North Harbor Drive Bridge over Navy Estuary has been identified as a seismically defi- cient bridge by Caltrans. This project will provide safe use of the bridge once retrofitted.,0,0,0,0,0,0,0
2012,Trans - Roadway - Street Lighting,688,Transportation & Storm Water,North Park Lighting Improvements,,,Council District: 3; Community Plan: Greater North Park,487860,487860,This project provides for the installation of the final set of street lights within the boundaries of the North Park Maintenance Assessment District (MAD).,This project provides streetlighting to promote safe pedestrian access and use.,0,0,0,0,0,0,0
