cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2010,Fluoridation Facilities / S00074,731,Public Utilities,,,,"Council District: 5, 7; Community Plan: Navajo, Scripps Miramar Ranch, Non City",3227016,3227016,This project consists of installing fluoridation equipment at each of the City of San Diego Water Treatment Plants.,,0,0,0,0,0,0,0,0
2010,Miramar Water Treatment Plant Upgrade & Expansion / S00024,732,Public Utilities,,,,Council District: 5; Community Plan: Scripps Miramar Ranch,249211397,249211397,"This project provides for upgrades to and expansion of the Miramar Water Treatment Plant, including construction of state-of-the-art filters, rapid mix and de-aeration facilities, cholorine and chemical facilities, four flocculation and sedimentation basins, an ozone structure with generation equipment, site paving, landscaping, and an administration building.",,0,0,0,0,0,0,0,0
2010,Otay Water Treatment Plant Upgrade & Expansion / S00030,733,Public Utilities,,2011,2011,Council District: Non-city; Community Plan: Non City,42908517,43948517,"This project provides for upgrading the treatment processes at the Otay Water Treatment Plant to comply with the Safe Drinking Water Act standards. The Safe Drinking Water Act is a federal act, enforced by the State of California.",,0,1040000,0,0,0,0,0,0
2010,Groundwater Asset Development / ABM00001,734,Public Utilities,,2012,2017,Council District: Citywide; Community Plan: Citywide,13335522,42862085,"This project provides for investigation work related to legal, technical, regulatory, and water quality issues; and for the planning, design, and construction of groundwater facilities to increase the local water supply.",,0,0,250000,250000,6301662,250000,10137859,12337042
2010,North City Reclamation System / AHC00002,735,Public Utilities,,2014,2015,Council District: Citywide; Community Plan: Citywide,30810747,32870358,"The Northern Service Area recycled water system expansion is identified as Phase II in the 2000 and 2005 Recycled Water Master Plans and will be served by the North City Water Reclamation Plant. Once all the components of Phase II are completed, recycled water service will extend from Black Mountain Road west, along the I-56 corridor, to Carmel Valley. Portions of the recycled water pipeline expansion have been com­ pleted; bringing service to Olivenhain Municpal Water district and the communities of Black Mountain Ranch and Santa Luz. Transmission/distribution pipelines are planned in Carmel Valley, Pacific Highlands, Los Penas­ quitos Canyon and Camino Del Sur. State Proposition 50 (Integrated Regional Water Management Plan) and Bureau of Reclamation Title 16 Grant funds are anticipated for this project.",,0,0,0,0,335277,1724334,0,0
2010,Reclaimed Water Extension / AHC00001,736,Public Utilities,,2012,2017,Council District: Citywide; Community Plan: Citywide,4849750,7849750,This annual allocation provides for pipeline extensions of the City's Recycled Water Distribu- tion System to serve potential customers adjacent or in close proximity to the existing system.,,0,0,500000,500000,500000,500000,500000,500000
2010,Reclaimed Water Retrofit / AHC00003,737,Public Utilities,,,,Council District: Citywide; Community Plan: Citywide,2399160,2399160,This annual allocation provides for supplying reclaimed water customers with the proper con- nections and metering for the new reclaimed water distribution system.,,0,0,0,0,0,0,0,0
2010,Recycled Water System Upgrades / S10010,738,Public Utilities,,2011,2012,Council District: Citywide; Community Plan: Citywide,700000,981914,"This project is needed to ensure that spills from the recycled water system flow into the sewer rather than the storm water system. This project would include 14 Pressure Reducing Station vaults to be retro­ fitted to divert the drainage inside the vault from the storm drain to the sewer system, as required by Regional Water Quality Control Board.",,0,250000,31914,0,0,0,0,0
2010,South Bay Reclamation System / S00018,739,Public Utilities,,,,"Council District: 8; Community Plan: San Ysidro, Tijuana River Valley",1349134,1349134,"This project acquires a pipeline that was installed by the Metropolitan Wastewater Department at Dairy Mart Road. It is approximately 4,145 linear feet of 30"""" diameter, ductile iron pipe, polyurethane lined and coated. A cathodic protection system is in place on this project. Subsequently, additional sub-projects will be created to form a distribution system for reclaimed water produced at the South Bay Water Reclamation Plant.",,0,0,0,0,0,0,0,0
2010,Pipeline Rehabilitation / AJA00002,740,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,87960597,152960597,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and man- holes at various locations within the City limits.,,0,5000000,10000000,10000000,10000000,10000000,10000000,10000000
2010,Pipeline Rehabilitation Phase F-1 / S00341,741,Public Utilities,,,,Council District: Citywide; Community Plan: Citywide,10260957,10260957,This project provides rehabilitation and repair of 21.72 miles of sewer pipeline.,,0,0,0,0,0,0,0,0
2010,Sewer Main Replacements / AJA00001,742,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,133866608,472666608,This annual allocation provides for the replacement of deteriorated and undersized sewer mains at various locations within the City limits.,,0,68800000,55000000,55000000,40000000,40000000,40000000,40000000
2010,Unscheduled Projects / AJA00003,743,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,17933666,28526496,This annual allocation provides for repair and replacement of sewers in need of emergency or un,,0,2200000,1265319,1315932,1368569,1423312,1480244,1539454
2010,Balboa Avenue Trunk Sewer / S00331,744,Public Utilities,,2011,2011,Council District: 6; Community Plan: Clairemont Mesa,2241489,3641489,"This project provides for the replacement of the existing 15-inch trunk sewer pipe with 24-inch pipe, including the 5,000 feet of new 18-inch trunk sewer.",,0,1400000,0,0,0,0,0,0
2010,Beach Area Low Flow Storm Diversion / S00313,745,Public Utilities,,,,"Council District: 1, 2; Community Plan: La Jolla, Pacific Beach",2207144,2207143,"This project and Storm Water Department's Beach Area Low Flow Storm Drain Diversion proj- ect, S-00603, provide for diversion of low flow storm runoff and sewer overflows.",,0,0,0,0,0,0,0,0
2010,Carmel Valley Trunk Sewer / S00325,746,Public Utilities,,,,Council District: 1; Community Plan: Carmel Valley,10707150,10707151,This project provides for replacement of the existing Carmel Valley Trunk Sewer east of Inter­ state 5.,,0,0,0,0,0,0,0,0
2010,East Mission Gorge Force Main Rehabilitation / S00326,747,Public Utilities,,2013,2015,Council District: 7; Community Plan: Navajo,1254640,6291835,This project provides for the rehabilitation of the East Mission Gorge force main due to deterio- ration of the pipeline concrete lining from sulfuric acid build up.,,0,0,0,563525,3069366,1404304,0,0
2010,East Point Loma Trunk Sewer / S00329,748,Public Utilities,,2012,2013,"Council District: 2; Community Plan: Peninsula, Midway - Pacific Highway",9930000,11500030,"Construction consists of the rehabilitation of approximately 7,308 LF of 27 & 30-inch trunk sewer, the installation of approximately 640 LF of 36-inch trunk sewer, 64 LF of 27-inch trunk sewer, 237 LF of 18-inch trunk sewer, 148 LF of 12-inch sewer mains, and 31 LF of 8-inch sewer mains, plus sewer manholes, sewer laterals, trench shoring, pavement resurfacing and all other work and appurtenances necessary to com­ plete the work. The affected streets are Nimitz Blvd., Barnett Avenue, and Cushing Road between Nimitz Blvd. and Barnett Avenue.",,0,0,1524228,45802,0,0,0,0
2010,Harbor Drive Trunk Sewer Replacement / S00336,749,Public Utilities,,2011,2013,Council District: 8; Community Plan: Centre City,984672,10700857,"This project provides for upgrading and replacing existing portions of Harbor Drive trunk sewer with 15-inch, 18-inch and 48-inch pipelines.",,0,4000000,4978442,737743,0,0,0,0
2010,La Jolla/PB Trunk Sewer-Chelsea Street Relocation / S00327,750,Public Utilities,,,,Council District: 1; Community Plan: La Jolla,8452943,8452943,"This project will realign approximately 3,850 feet of 21-inch trunk sewer; construct approxi- mately 28 feet of 12-inch sewer main; construct approximately 4,638 feet of 8-inch sewer main; and replumb approximately 65 laterals.",,0,0,0,0,0,0,0,0
2010,Lake Murray Trunk Sewer / S00335,751,Public Utilities,,,,Council District: 7; Community Plan: Navajo,20696798,20696798,This project provides for the replacement of three miles of existing trunk sewer and installation of maintenance access pathways.,,0,0,0,0,0,0,0,0
2010,Metropolitan Waste Water Department Trunk Sewers / AJB00001,752,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,33465793,170683122,"This annual allocation provides for the replacement of trunk sewers and sewer mains at various locations, including canyons, within the City.",,0,14617329,17600000,20000000,25000000,20000000,20000000,20000000
2010,Miramar Road Trunk Sewer / S00330,753,Public Utilities,,,,"Council District: 1, 5; Community Plan: Mira Mesa, North University City",4653965,4653965,This project provides for the replacement and upgrade of the Miramar Trunk Sewer.,,0,0,0,0,0,0,0,0
2010,Montezuma Trunk Sewer / S00332,754,Public Utilities,,2011,2013,Council District: 7; Community Plan: College Area,962774,2185378,"This project provides for the replacement of approximately 2,445 feet of the existing 15-inch trunk sewer with 21-inch pipe.",,0,200000,411302,611302,0,0,0,0
2010,Otay Mesa Trunk Sewer / S00301,755,Public Utilities,,,,Council District: 8; Community Plan: Otay Mesa,14461757,14461757,"This project will provide for adequate sewage capacity and accommodate future growth in the Otay Mesa community. The City of San Diego and developers have entered into cooperative agreements to design and construct the Otay Mesa Trunk Sewer project. This is a multi-phased, major trunk sewer system to serve the Otay Mesa area as described in the 2004 Otay Mesa Sewer Master Plan and Alignment Study. The project constructs all sewer pipes 18-inches and larger and upgrades the existing pump station 23T. Phase 2A1 constructs 2,634 feet of 42-inch pipe in Old Otay Mesa Road. Phase 2A2 constructs a continuation of the pipe for another 4,282 feet. Phase 2B1 constructs a continuation of the pipe for another 6,180 feet to connect to the San Ysidro Trunk Sewer",,0,0,0,0,0,0,0,0
